code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
285A JP,KIOXIA HOLDINGS CORP,150000,168000,18000,4.16,4.74,0.5800000000000001,UP
BESI NA,BE SEMICONDUCTOR INDUSTRIES,33000,55000,22000,0.69,1.17,0.48,UP
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000,85000,25000,0.9,1.35,0.45000000000000007,UP
6981 JP,MURATA MANUFACTURING CO LTD,870000,960000,90000,2.96,3.22,0.26000000000000023,UP
6515,穎崴,80000,88000,8000,1.29,1.45,0.15999999999999992,UP
6997 JP,NIPPON CHEMI-CON CORP,1215100,1275100,60000,2.03,1.96,-0.06999999999999984,UP
HOT GY,HOCHTIEF AG,15200,11800,-3400,0.51,0.4,-0.10999999999999999,DOWN
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,206400,0,-206400,0.44,0.0,-0.44,OUT
MU US,MICRON TECHNOLOGY INC,105000,105000,0,5.91,6.28,0.3700000000000001,WEIGHT_CHANGE
SNDK US,SANDISK CORP,39000,39000,0,4.04,4.4,0.3600000000000003,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,200000,200000,0,3.19,3.37,0.18000000000000016,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000,175000,0,4.99,5.13,0.13999999999999968,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,375000,375000,0,1.67,1.76,0.09000000000000008,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,65518,65518,0,1.27,1.35,0.08000000000000007,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.23,2.29,0.06000000000000005,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,725429,725429,0,2.5,2.55,0.04999999999999982,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.51,2.54,0.03000000000000025,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.1,1.12,0.020000000000000018,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,315000,315000,0,1.94,1.96,0.020000000000000018,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000,28000,0,1.14,1.16,0.020000000000000018,WEIGHT_CHANGE
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000,580000,0,1.07,1.08,0.010000000000000009,WEIGHT_CHANGE
6223,旺矽,90000,90000,0,1.03,1.04,0.010000000000000009,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.54,1.53,-0.010000000000000009,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.49,0.48,-0.010000000000000009,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.82,0.8,-0.019999999999999907,WEIGHT_CHANGE
COHR US,COHERENT INC,38000,38000,0,0.85,0.83,-0.020000000000000018,WEIGHT_CHANGE
DDOG US,DATADOG INC - CLASS A,60000,60000,0,0.86,0.84,-0.020000000000000018,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.34,3.31,-0.029999999999999805,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.95,0.92,-0.029999999999999916,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.49,1.45,-0.040000000000000036,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.69,0.64,-0.04999999999999993,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.88,0.83,-0.050000000000000044,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.18,1.13,-0.050000000000000044,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.8,0.75,-0.050000000000000044,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.19,1.14,-0.050000000000000044,WEIGHT_CHANGE
2383,台光電,330000,330000,0,3.25,3.19,-0.06000000000000005,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.01,0.95,-0.06000000000000005,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,557550,557550,0,3.05,2.98,-0.06999999999999984,WEIGHT_CHANGE
6963 JP,ROHM CO LTD,710000,710000,0,1.32,1.25,-0.07000000000000006,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,1.89,1.81,-0.07999999999999985,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.8,1.71,-0.09000000000000008,WEIGHT_CHANGE
2308,台達電,350000,350000,0,1.53,1.43,-0.10000000000000009,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.78,5.66,-0.1200000000000001,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.64,2.43,-0.20999999999999996,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,2.13,1.91,-0.21999999999999997,WEIGHT_CHANGE
2454,聯發科,410000,410000,0,3.39,3.17,-0.2200000000000002,WEIGHT_CHANGE
AXTI US,AXT INC,90000,90000,0,0.48,0.48,0.0,SAME
GLW US,CORNING INC,56000,56000,0,0.59,0.59,0.0,SAME
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.78,1.78,0.0,SAME
4062 JP,IBIDEN CO LTD,275000,275000,0,1.88,1.87,-0.009999999999999787,SAME
