code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
KLAC US,KLA CORP,0,60000,60000,0.0,0.76,0.76,NEW
3436 JP,SUMCO CORP,875400,1117500,242100,1.29,1.7,0.4099999999999999,UP
6976 JP,TAIYO YUDEN CO LTD,715000,760000,45000,5.05,5.15,0.10000000000000053,UP
7826 JP,FURUYA METAL CO LTD,148000,42000,-106000,0.37,0.11,-0.26,DOWN
ARM US,ARM HOLDINGS PLC,55000,6946,-48054,0.94,0.12,-0.82,DOWN
2383,台光電,330000,330000,0,2.9,3.14,0.2400000000000002,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,3.07,3.26,0.18999999999999995,WEIGHT_CHANGE
6223,旺矽,115000,115000,0,1.22,1.4,0.17999999999999994,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.23,1.35,0.1200000000000001,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.81,2.92,0.10999999999999988,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.9,0.99,0.08999999999999997,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),195000,195000,0,5.34,5.43,0.08999999999999986,WEIGHT_CHANGE
2330,台積電,450000,450000,0,1.79,1.87,0.08000000000000007,WEIGHT_CHANGE
6274,台燿,375000,375000,0,1.01,1.07,0.06000000000000005,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.61,1.67,0.05999999999999983,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.7,1.75,0.050000000000000044,WEIGHT_CHANGE
2308,台達電,175000,175000,0,0.55,0.58,0.029999999999999916,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,116000,116000,0,6.07,6.09,0.019999999999999574,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,87500,87500,0,1.38,1.39,0.010000000000000009,WEIGHT_CHANGE
3037,欣興,2200000,2200000,0,3.64,3.63,-0.010000000000000231,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,140000,140000,0,0.76,0.74,-0.020000000000000018,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,230000,230000,0,3.37,3.35,-0.020000000000000018,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,120000,120000,0,1.58,1.56,-0.020000000000000018,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,88000,88000,0,2.16,2.13,-0.03000000000000025,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,399909,399909,0,0.51,0.47,-0.040000000000000036,WEIGHT_CHANGE
COHR US,COHERENT INC,55000,55000,0,1.03,0.99,-0.040000000000000036,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.13,1.08,-0.04999999999999982,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,93000,93000,0,3.07,3.02,-0.04999999999999982,WEIGHT_CHANGE
2327,國巨*,1600000,1600000,0,2.9,2.84,-0.06000000000000005,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,2.21,2.14,-0.06999999999999984,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,2.52,2.43,-0.08999999999999986,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,700429,700429,0,1.82,1.73,-0.09000000000000008,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,1.75,1.65,-0.10000000000000009,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1066000,1066000,0,3.95,3.85,-0.10000000000000009,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,2.3,2.18,-0.11999999999999966,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,90000,90000,0,2.73,2.61,-0.1200000000000001,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,230000,230000,0,3.17,3.04,-0.1299999999999999,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.73,5.38,-0.35000000000000053,WEIGHT_CHANGE
SNDK US,SANDISK CORP,45000,45000,0,4.63,4.22,-0.41000000000000014,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,204800,204800,0,5.62,5.19,-0.4299999999999997,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,50000,50000,0,0.46,0.47,0.009999999999999953,SAME
688146 CH,PERIC SPECIAL GASES CO LTD-A,240000,240000,0,0.68,0.69,0.009999999999999898,SAME
6278 JP,UNION TOOL CO,90000,90000,0,0.64,0.64,0.0,SAME
