code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
LMT US,LOCKHEED MARTIN CORP,25000,38000,13000,0.92,1.47,0.5499999999999999,UP
2327,國巨*,1800000,1550000,-250000,1.99,1.64,-0.3500000000000001,DOWN
009150 KS,Samsung Electro-Mechanics co(009150 ks),75000,65000,-10000,3.56,3.19,-0.3700000000000001,DOWN
6976 JP,TAIYO YUDEN CO LTD,600000,450000,-150000,2.39,1.68,-0.7100000000000002,DOWN
FTNT US,FORTINET INC,200000,100000,-100000,1.91,1.04,-0.8699999999999999,DOWN
6920 JP,LASERTEC CORP,130000,65000,-65000,1.89,0.92,-0.9699999999999999,DOWN
KLAC US,KLA CORP,80000,0,-80000,0.97,0.0,-0.97,OUT
NOW US,SERVICENOW INC,270000,270000,0,1.9,2.12,0.2200000000000002,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,80000,80000,0,2.36,2.5,0.14000000000000012,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,899909,0,0.85,0.98,0.13,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.35,3.45,0.10000000000000009,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.23,2.33,0.10000000000000009,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,90000,90000,0,1.83,1.92,0.08999999999999986,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.89,2.93,0.040000000000000036,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.93,5.97,0.040000000000000036,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.61,2.63,0.020000000000000018,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.67,0.69,0.019999999999999907,WEIGHT_CHANGE
3665,貿聯-KY,520000,520000,0,2.26,2.27,0.010000000000000231,WEIGHT_CHANGE
2308,台達電,320000,320000,0,0.99,1.0,0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.5,0.51,0.010000000000000009,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.35,0.33,-0.019999999999999962,WEIGHT_CHANGE
2303,聯電,2500000,2500000,0,0.56,0.54,-0.020000000000000018,WEIGHT_CHANGE
2383,台光電,410000,410000,0,3.54,3.52,-0.020000000000000018,WEIGHT_CHANGE
6223,旺矽,190000,190000,0,1.92,1.9,-0.020000000000000018,WEIGHT_CHANGE
SNDK US,SANDISK CORP,28000,28000,0,1.95,1.93,-0.020000000000000018,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,186825,186825,0,2.41,2.38,-0.03000000000000025,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.4,1.36,-0.039999999999999813,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,77000,77000,0,3.19,3.14,-0.04999999999999982,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,200000,200000,0,2.45,2.4,-0.050000000000000266,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.96,1.88,-0.08000000000000007,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.09,3.99,-0.09999999999999964,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.39,2.28,-0.11000000000000032,WEIGHT_CHANGE
3037,欣興,2400000,2400000,0,3.59,3.46,-0.1299999999999999,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.86,1.72,-0.14000000000000012,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,108569,108569,0,5.66,5.44,-0.21999999999999975,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.11,2.86,-0.25,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.75,3.48,-0.27,WEIGHT_CHANGE
3436 JP,SUMCO CORP,500000,500000,0,0.61,0.61,0.0,SAME
AEHR US,AEHR TEST SYSTEMS,10459,10459,0,0.05,0.05,0.0,SAME
MRVL US,MARVELL TECHNOLOGY INC,130000,130000,0,1.44,1.44,0.0,SAME
VECO US,VEECO INSTRUMENTS INC,310000,310000,0,0.9,0.9,0.0,SAME
