code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6976 JP,TAIYO YUDEN CO LTD,240000,315000,75000,1.61,1.94,0.32999999999999985,UP
2383,台光電,310000,330000,20000,2.96,3.25,0.29000000000000004,UP
BESI NA,BE SEMICONDUCTOR INDUSTRIES,23000,33000,10000,0.45,0.69,0.23999999999999994,UP
HOT GY,HOCHTIEF AG,17918,15200,-2718,0.57,0.51,-0.05999999999999994,DOWN
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,380000,206400,-173600,0.9,0.44,-0.46,DOWN
ORCL US,ORACLE CORP,50000,0,-50000,0.61,0.0,-0.61,OUT
5801 JP,FURUKAWA ELECTRIC CO LTD,50000,0,-50000,0.87,0.0,-0.87,OUT
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.04,3.34,0.2999999999999998,WEIGHT_CHANGE
SNDK US,SANDISK CORP,39000,39000,0,3.83,4.04,0.20999999999999996,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,557550,557550,0,2.91,3.05,0.13999999999999968,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.74,1.8,0.06000000000000005,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000,60000,0,0.84,0.9,0.06000000000000005,WEIGHT_CHANGE
AXTI US,AXT INC,90000,90000,0,0.42,0.48,0.06,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000,28000,0,1.08,1.14,0.05999999999999983,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.75,0.8,0.050000000000000044,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.44,1.49,0.050000000000000044,WEIGHT_CHANGE
DDOG US,DATADOG INC - CLASS A,60000,60000,0,0.81,0.86,0.04999999999999993,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,105000,105000,0,5.86,5.91,0.04999999999999982,WEIGHT_CHANGE
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.74,1.78,0.040000000000000036,WEIGHT_CHANGE
COHR US,COHERENT INC,38000,38000,0,0.81,0.85,0.039999999999999925,WEIGHT_CHANGE
6223,旺矽,90000,90000,0,1.0,1.03,0.030000000000000027,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,375000,375000,0,1.64,1.67,0.030000000000000027,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000,175000,0,4.97,4.99,0.020000000000000462,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.47,0.49,0.020000000000000018,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.17,1.19,0.020000000000000018,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.93,0.95,0.019999999999999907,WEIGHT_CHANGE
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000,580000,0,1.06,1.07,0.010000000000000009,WEIGHT_CHANGE
GLW US,CORNING INC,56000,56000,0,0.58,0.59,0.010000000000000009,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.55,1.54,-0.010000000000000009,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.7,0.69,-0.010000000000000009,WEIGHT_CHANGE
6515,穎崴,80000,80000,0,1.3,1.29,-0.010000000000000009,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.9,0.88,-0.020000000000000018,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.03,1.01,-0.020000000000000018,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,1.91,1.89,-0.020000000000000018,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.91,1.88,-0.030000000000000027,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.14,1.1,-0.039999999999999813,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1215100,1215100,0,2.07,2.03,-0.040000000000000036,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,725429,725429,0,2.54,2.5,-0.040000000000000036,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.87,0.82,-0.050000000000000044,WEIGHT_CHANGE
2308,台達電,350000,350000,0,1.59,1.53,-0.06000000000000005,WEIGHT_CHANGE
2454,聯發科,410000,410000,0,3.46,3.39,-0.06999999999999984,WEIGHT_CHANGE
6963 JP,ROHM CO LTD,710000,710000,0,1.39,1.32,-0.06999999999999984,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.74,2.64,-0.10000000000000009,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,150000,150000,0,4.27,4.16,-0.10999999999999943,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,2.24,2.13,-0.11000000000000032,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.63,2.51,-0.1200000000000001,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,870000,870000,0,3.14,2.96,-0.18000000000000016,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,6.33,5.78,-0.5499999999999998,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,200000,200000,0,3.18,3.19,0.009999999999999787,SAME
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.22,2.23,0.009999999999999787,SAME
