code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
STX US,SEAGATE TECHNOLOGY,0,20000,20000,0.0,1.0,1.0,NEW
SPCX US,SPACE EXPLORATION TECHN-CL A,0,100000,100000,0.0,0.77,0.77,NEW
4979,華星光,0,450000,450000,0.0,0.43,0.43,NEW
2330,台積電,750000,650000,-100000,3.1,2.67,-0.43000000000000016,DOWN
WDC US,WESTERN DIGITAL CORP,105000,80000,-25000,2.63,2.12,-0.5099999999999998,DOWN
AEHR US,AEHR TEST SYSTEMS,140344,70000,-70344,1.0,0.47,-0.53,DOWN
9988 HK,ALIBABA GROUP HOLDING LTD,1000000,0,-1000000,0.86,0.0,-0.86,OUT
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,3.67,3.98,0.31000000000000005,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.52,3.82,0.2999999999999998,WEIGHT_CHANGE
SNDK US,SANDISK CORP,21000,21000,0,1.56,1.74,0.17999999999999994,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.6,1.73,0.1299999999999999,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,3.06,3.17,0.10999999999999988,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.07,1.16,0.08999999999999986,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,70000,70000,0,3.52,3.61,0.08999999999999986,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,450000,450000,0,1.6,1.68,0.07999999999999985,WEIGHT_CHANGE
2308,台達電,468000,468000,0,1.43,1.49,0.06000000000000005,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.11,3.17,0.06000000000000005,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.3,1.34,0.040000000000000036,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,45000,45000,0,0.77,0.81,0.040000000000000036,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,160000,160000,0,0.99,1.02,0.030000000000000027,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.79,1.82,0.030000000000000027,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,130000,130000,0,1.23,1.26,0.030000000000000027,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.45,2.47,0.020000000000000018,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.2,3.22,0.020000000000000018,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,110000,0,0.86,0.87,0.010000000000000009,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.22,1.23,0.010000000000000009,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.91,1.9,-0.010000000000000009,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.75,0.74,-0.010000000000000009,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1749879,0,1.83,1.81,-0.020000000000000018,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,291988,0,1.07,1.05,-0.020000000000000018,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.55,0.52,-0.030000000000000027,WEIGHT_CHANGE
LMT US,LOCKHEED MARTIN CORP,38000,38000,0,1.27,1.23,-0.040000000000000036,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,130000,0,3.46,3.41,-0.04999999999999982,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.71,1.66,-0.050000000000000044,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.75,2.69,-0.06000000000000005,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.45,4.39,-0.0600000000000005,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,68000,68000,0,2.05,1.97,-0.07999999999999985,WEIGHT_CHANGE
MPWR US,MONOLITHIC POWER SYSTEMS INC,18000,18000,0,1.41,1.33,-0.07999999999999985,WEIGHT_CHANGE
6223,旺矽,242000,242000,0,2.73,2.65,-0.08000000000000007,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,3.33,3.25,-0.08000000000000007,WEIGHT_CHANGE
2383,台光電,445000,445000,0,4.36,4.27,-0.09000000000000075,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,3.11,2.98,-0.1299999999999999,WEIGHT_CHANGE
COHR US,COHERENT INC,95000,95000,0,1.86,1.69,-0.17000000000000015,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.01,5.59,-0.41999999999999993,WEIGHT_CHANGE
FORM US,FORMFACTOR INC,150454,150454,0,1.07,1.07,0.0,SAME
NOW US,SERVICENOW INC,270000,270000,0,1.86,1.86,0.0,SAME
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.38,2.38,0.0,SAME
