code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
000660 KS,SK HYNIX INC,0,15000,15000,0.0,0.97,0.97,NEW
5801 JP,FURUKAWA ELECTRIC CO LTD,0,500000,500000,0.0,0.77,0.77,NEW
SPCX US,SPACE EXPLORATION TECHN-CL A,200000,240000,40000,1.53,1.94,0.4099999999999999,UP
2454,聯發科,370000,300000,-70000,2.47,2.06,-0.41000000000000014,DOWN
6976 JP,TAIYO YUDEN CO LTD,450000,180000,-270000,1.68,0.63,-1.0499999999999998,DOWN
NOW US,SERVICENOW INC,135000,0,-135000,0.83,0.0,-0.83,OUT
LMT US,LOCKHEED MARTIN CORP,38000,0,-38000,1.18,0.0,-1.18,OUT
3037,欣興,2600000,2600000,0,4.8,5.25,0.4500000000000002,WEIGHT_CHANGE
2383,台光電,445000,445000,0,4.66,4.87,0.20999999999999996,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,2.96,3.16,0.20000000000000018,WEIGHT_CHANGE
2330,台積電,650000,650000,0,2.57,2.73,0.16000000000000014,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.25,2.38,0.1299999999999999,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,180000,180000,0,1.63,1.74,0.1100000000000001,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,291988,0,1.05,1.15,0.09999999999999987,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,130000,0,3.45,3.55,0.09999999999999964,WEIGHT_CHANGE
2308,台達電,720000,720000,0,2.24,2.31,0.06999999999999984,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.66,0.72,0.05999999999999994,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.87,1.93,0.05999999999999983,WEIGHT_CHANGE
3711,日月光投控,1000000,1000000,0,1.01,1.06,0.050000000000000044,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1749879,0,1.77,1.81,0.040000000000000036,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,160000,160000,0,1.02,1.06,0.040000000000000036,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,45000,45000,0,0.72,0.76,0.040000000000000036,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,110000,0,0.93,0.97,0.039999999999999925,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.32,1.35,0.030000000000000027,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.12,1.15,0.029999999999999805,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.55,1.57,0.020000000000000018,WEIGHT_CHANGE
4979,華星光,450000,450000,0,0.4,0.42,0.019999999999999962,WEIGHT_CHANGE
MPWR US,MONOLITHIC POWER SYSTEMS INC,18000,18000,0,1.34,1.35,0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.6,1.59,-0.010000000000000009,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.52,2.5,-0.020000000000000018,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.28,1.25,-0.030000000000000027,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.67,3.63,-0.040000000000000036,WEIGHT_CHANGE
AEHR US,AEHR TEST SYSTEMS,70000,70000,0,0.53,0.49,-0.040000000000000036,WEIGHT_CHANGE
FORM US,FORMFACTOR INC,150454,150454,0,1.09,1.05,-0.040000000000000036,WEIGHT_CHANGE
SNDK US,SANDISK CORP,21000,21000,0,1.97,1.92,-0.050000000000000044,WEIGHT_CHANGE
6223,旺矽,242000,242000,0,2.31,2.25,-0.06000000000000005,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,3.0,2.94,-0.06000000000000005,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.13,3.06,-0.06999999999999984,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.07,4.0,-0.07000000000000028,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.56,2.47,-0.08999999999999986,WEIGHT_CHANGE
COHR US,COHERENT INC,95000,95000,0,1.75,1.64,-0.1100000000000001,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.69,3.57,-0.1200000000000001,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,5.95,5.76,-0.1900000000000004,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,3.34,3.12,-0.21999999999999975,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,250000,250000,0,0.11,0.11,0.0,SAME
MU US,MICRON TECHNOLOGY INC,70000,70000,0,3.71,3.71,0.0,SAME
WDC US,WESTERN DIGITAL CORP,80000,80000,0,2.25,2.24,-0.009999999999999787,SAME
