code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
MPWR US,MONOLITHIC POWER SYSTEMS INC,0,10000,10000,0.0,0.86,0.86,NEW
MRVL US,MARVELL TECHNOLOGY INC,130000,205000,75000,1.53,2.31,0.78,UP
WDC US,WESTERN DIGITAL CORP,80000,105000,25000,2.74,3.43,0.69,UP
AEHR US,AEHR TEST SYSTEMS,10459,100459,90000,0.05,0.48,0.43,UP
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),40000,65000,25000,0.77,1.14,0.3699999999999999,UP
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,200000,225000,25000,2.58,2.8,0.21999999999999975,UP
MU US,MICRON TECHNOLOGY INC,108569,123569,15000,6.1,6.11,0.010000000000000675,UP
009150 KS,Samsung Electro-Mechanics co(009150 ks),65000,65000,0,2.6,3.11,0.5099999999999998,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.4,3.75,0.3500000000000001,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,2.79,3.13,0.33999999999999986,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,450000,450000,0,1.54,1.72,0.17999999999999994,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.31,1.49,0.17999999999999994,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.73,1.88,0.1499999999999999,WEIGHT_CHANGE
2383,台光電,445000,445000,0,3.8,3.92,0.1200000000000001,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,3.68,3.8,0.11999999999999966,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.27,3.38,0.10999999999999988,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.85,2.94,0.08999999999999986,WEIGHT_CHANGE
3665,貿聯-KY,520000,520000,0,1.96,2.03,0.06999999999999984,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.8,1.86,0.06000000000000005,WEIGHT_CHANGE
6223,旺矽,190000,190000,0,1.8,1.86,0.06000000000000005,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,65000,65000,0,0.86,0.92,0.06000000000000005,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.4,1.45,0.050000000000000044,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.32,0.37,0.04999999999999999,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.25,2.29,0.040000000000000036,WEIGHT_CHANGE
2303,聯電,2500000,2500000,0,0.54,0.56,0.020000000000000018,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.48,0.5,0.020000000000000018,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,899909,0,0.9,0.89,-0.010000000000000009,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.6,0.59,-0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
FTNT US,FORTINET INC,100000,100000,0,0.99,0.97,-0.020000000000000018,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,310000,310000,0,0.96,0.93,-0.029999999999999916,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.73,2.67,-0.06000000000000005,WEIGHT_CHANGE
LMT US,LOCKHEED MARTIN CORP,38000,38000,0,1.4,1.33,-0.06999999999999984,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,186825,186825,0,2.53,2.46,-0.06999999999999984,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,100000,100000,0,2.09,1.99,-0.09999999999999987,WEIGHT_CHANGE
NOW US,SERVICENOW INC,270000,270000,0,1.91,1.8,-0.10999999999999988,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,77000,77000,0,3.43,3.3,-0.13000000000000034,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.79,2.6,-0.18999999999999995,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.35,4.12,-0.22999999999999954,WEIGHT_CHANGE
SNDK US,SANDISK CORP,28000,28000,0,2.3,2.04,-0.2599999999999998,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,6.39,5.86,-0.5299999999999994,WEIGHT_CHANGE
2308,台達電,320000,320000,0,0.97,0.97,0.0,SAME
