code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3017,奇鋐,215000,275000,60000,1.15,1.55,0.40000000000000013,UP
4180 JP,APPIER GROUP INC,250000,950000,700000,0.11,0.44,0.33,UP
SPCX US,SPACE EXPLORATION TECHN-CL A,240000,270000,30000,1.94,2.2,0.26000000000000023,UP
6976 JP,TAIYO YUDEN CO LTD,180000,0,-180000,0.63,0.0,-0.63,OUT
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.5,2.83,0.33000000000000007,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.0,4.16,0.16000000000000014,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,70000,70000,0,3.71,3.82,0.10999999999999988,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,180000,180000,0,1.74,1.84,0.10000000000000009,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,5.25,5.35,0.09999999999999964,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.38,2.46,0.08000000000000007,WEIGHT_CHANGE
6223,旺矽,242000,242000,0,2.25,2.31,0.06000000000000005,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.47,2.53,0.05999999999999961,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.57,3.62,0.050000000000000266,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.57,1.62,0.050000000000000044,WEIGHT_CHANGE
2330,台積電,650000,650000,0,2.73,2.78,0.04999999999999982,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,15000,15000,0,0.97,1.01,0.040000000000000036,WEIGHT_CHANGE
2454,聯發科,300000,300000,0,2.06,2.1,0.040000000000000036,WEIGHT_CHANGE
3711,日月光投控,1000000,1000000,0,1.06,1.07,0.010000000000000009,WEIGHT_CHANGE
4979,華星光,450000,450000,0,0.42,0.43,0.010000000000000009,WEIGHT_CHANGE
MPWR US,MONOLITHIC POWER SYSTEMS INC,18000,18000,0,1.35,1.36,0.010000000000000009,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.59,1.58,-0.010000000000000009,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.72,0.71,-0.010000000000000009,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,130000,0,3.55,3.53,-0.020000000000000018,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.16,3.14,-0.020000000000000018,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.25,1.22,-0.030000000000000027,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,3.12,3.08,-0.040000000000000036,WEIGHT_CHANGE
FORM US,FORMFACTOR INC,150454,150454,0,1.05,1.01,-0.040000000000000036,WEIGHT_CHANGE
COHR US,COHERENT INC,95000,95000,0,1.64,1.59,-0.04999999999999982,WEIGHT_CHANGE
AEHR US,AEHR TEST SYSTEMS,70000,70000,0,0.49,0.44,-0.04999999999999999,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,160000,160000,0,1.06,1.01,-0.050000000000000044,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.93,1.88,-0.050000000000000044,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,291988,0,1.15,1.08,-0.06999999999999984,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,110000,0,0.97,0.9,-0.06999999999999995,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.35,1.28,-0.07000000000000006,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.77,0.69,-0.08000000000000007,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,2.94,2.86,-0.08000000000000007,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,80000,80000,0,2.24,2.15,-0.0900000000000003,WEIGHT_CHANGE
2383,台光電,445000,445000,0,4.87,4.76,-0.11000000000000032,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,5.76,5.64,-0.1200000000000001,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.06,2.91,-0.1499999999999999,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1749879,0,1.81,1.66,-0.15000000000000013,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.63,3.29,-0.33999999999999986,WEIGHT_CHANGE
2308,台達電,720000,720000,0,2.31,2.31,0.0,SAME
AIXA GY,AIXTRON SE,200000,200000,0,0.5,0.5,0.0,SAME
NET US,CLOUDFLARE INC - CLASS A,45000,45000,0,0.76,0.76,0.0,SAME
SNDK US,SANDISK CORP,21000,21000,0,1.92,1.92,0.0,SAME
