code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
009150 KS,Samsung Electro-Mechanics co(009150 ks),71000,77000,6000,4.36,5.37,1.0099999999999998,UP
285A JP,KIOXIA HOLDINGS CORP,135000,145000,10000,3.71,4.29,0.5800000000000001,UP
2360,致茂,110000,200000,90000,0.52,0.98,0.45999999999999996,UP
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,450000,580000,130000,0.74,1.02,0.28,UP
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,270000,340000,70000,0.85,1.05,0.20000000000000007,UP
CRWD US,CROWDSTRIKE HOLDINGS INC - A,23000,28000,5000,0.95,1.14,0.18999999999999995,UP
2383,台光電,288000,288000,0,2.53,2.7,0.17000000000000037,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1200000,1200000,0,2.12,2.26,0.13999999999999968,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,870000,870000,0,3.08,3.19,0.10999999999999988,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.73,1.82,0.09000000000000008,WEIGHT_CHANGE
2454,聯發科,350000,350000,0,2.82,2.89,0.07000000000000028,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.2,1.25,0.050000000000000044,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,2.14,2.19,0.04999999999999982,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.65,2.69,0.040000000000000036,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.18,1.22,0.040000000000000036,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.76,0.8,0.040000000000000036,WEIGHT_CHANGE
HOT GY,HOCHTIEF AG,20000,20000,0,0.66,0.7,0.039999999999999925,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,100000,100000,0,1.83,1.86,0.030000000000000027,WEIGHT_CHANGE
6515,穎崴,80000,80000,0,1.26,1.29,0.030000000000000027,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,2.33,2.36,0.029999999999999805,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.53,1.55,0.020000000000000018,WEIGHT_CHANGE
6963 JP,ROHM CO LTD,710000,710000,0,1.4,1.42,0.020000000000000018,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.48,0.5,0.020000000000000018,WEIGHT_CHANGE
2308,台達電,307000,307000,0,1.35,1.36,0.010000000000000009,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.06,1.07,0.010000000000000009,WEIGHT_CHANGE
6223,旺矽,90000,90000,0,0.99,1.0,0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,340000,340000,0,1.3,1.31,0.010000000000000009,WEIGHT_CHANGE
DDOG US,DATADOG INC - CLASS A,45000,45000,0,0.63,0.64,0.010000000000000009,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.37,1.34,-0.030000000000000027,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.98,1.95,-0.030000000000000027,WEIGHT_CHANGE
GLW US,CORNING INC,56000,56000,0,0.63,0.6,-0.030000000000000027,WEIGHT_CHANGE
ORCL US,ORACLE CORP,50000,50000,0,0.68,0.65,-0.030000000000000027,WEIGHT_CHANGE
COHR US,COHERENT INC,34000,34000,0,0.82,0.78,-0.039999999999999925,WEIGHT_CHANGE
CIEN US,CIENA CORP,52000,52000,0,1.59,1.54,-0.050000000000000044,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,300000,300000,0,1.34,1.28,-0.06000000000000005,WEIGHT_CHANGE
AXTI US,AXT INC,90000,90000,0,0.55,0.48,-0.07000000000000006,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,65518,65518,0,1.47,1.36,-0.10999999999999988,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.35,3.24,-0.10999999999999988,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,57000,57000,0,1.87,1.76,-0.1100000000000001,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,532550,532550,0,3.01,2.89,-0.11999999999999966,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.83,2.71,-0.1200000000000001,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,725429,725429,0,2.64,2.51,-0.13000000000000034,WEIGHT_CHANGE
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.99,1.83,-0.15999999999999992,WEIGHT_CHANGE
SNDK US,SANDISK CORP,38000,38000,0,3.82,3.59,-0.22999999999999998,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),155000,155000,0,4.64,4.37,-0.2699999999999996,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,200000,200000,0,3.62,3.19,-0.43000000000000016,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,97000,97000,0,5.52,5.07,-0.4499999999999993,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.71,0.71,0.0,SAME
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000,60000,0,0.75,0.75,0.0,SAME
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.93,0.93,0.0,SAME
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.94,0.93,-0.009999999999999898,SAME
