code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),155000,175000,20000,4.37,5.22,0.8499999999999996,UP
WDC US,WESTERN DIGITAL CORP,57000,72000,15000,1.76,2.31,0.55,UP
STM US,STMICROELECTRONICS NV-NY SHS,300000,375000,75000,1.28,1.71,0.42999999999999994,UP
DDOG US,DATADOG INC - CLASS A,45000,60000,15000,0.64,0.85,0.20999999999999996,UP
AIXA GY,AIXTRON SE,340000,380000,40000,1.31,1.5,0.18999999999999995,UP
IFX GY,INFINEON TECHNOLOGIES AG,532550,557550,25000,2.89,3.05,0.1599999999999997,UP
2454,聯發科,350000,375000,25000,2.89,2.94,0.04999999999999982,UP
009150 KS,Samsung Electro-Mechanics co(009150 ks),77000,80000,3000,5.37,5.35,-0.020000000000000462,UP
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,340000,380000,40000,1.05,1.01,-0.040000000000000036,UP
MU US,MICRON TECHNOLOGY INC,97000,97000,0,5.07,5.6,0.5299999999999994,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,200000,200000,0,3.19,3.51,0.31999999999999984,WEIGHT_CHANGE
SNDK US,SANDISK CORP,38000,38000,0,3.59,3.79,0.20000000000000018,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.24,3.38,0.13999999999999968,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000,60000,0,0.75,0.81,0.06000000000000005,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.93,0.99,0.05999999999999994,WEIGHT_CHANGE
COHR US,COHERENT INC,34000,34000,0,0.78,0.83,0.04999999999999993,WEIGHT_CHANGE
GLW US,CORNING INC,56000,56000,0,0.6,0.64,0.040000000000000036,WEIGHT_CHANGE
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.83,1.86,0.030000000000000027,WEIGHT_CHANGE
AXTI US,AXT INC,90000,90000,0,0.48,0.5,0.020000000000000018,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.93,0.95,0.019999999999999907,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,65518,65518,0,1.36,1.38,0.019999999999999796,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,725429,725429,0,2.51,2.52,0.010000000000000231,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.07,1.06,-0.010000000000000009,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.5,0.49,-0.010000000000000009,WEIGHT_CHANGE
HOT GY,HOCHTIEF AG,20000,20000,0,0.7,0.69,-0.010000000000000009,WEIGHT_CHANGE
ORCL US,ORACLE CORP,50000,50000,0,0.65,0.64,-0.010000000000000009,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000,28000,0,1.14,1.12,-0.019999999999999796,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.71,0.68,-0.029999999999999916,WEIGHT_CHANGE
2308,台達電,307000,307000,0,1.36,1.33,-0.030000000000000027,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.98,0.94,-0.040000000000000036,WEIGHT_CHANGE
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000,580000,0,1.02,0.98,-0.040000000000000036,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.82,1.77,-0.050000000000000044,WEIGHT_CHANGE
6223,旺矽,90000,90000,0,1.0,0.95,-0.050000000000000044,WEIGHT_CHANGE
2383,台光電,288000,288000,0,2.7,2.64,-0.06000000000000005,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.69,2.63,-0.06000000000000005,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.8,0.74,-0.06000000000000005,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.25,1.19,-0.06000000000000005,WEIGHT_CHANGE
CIEN US,CIENA CORP,52000,52000,0,1.54,1.48,-0.06000000000000005,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.22,1.14,-0.08000000000000007,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.71,2.62,-0.08999999999999986,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,2.36,2.25,-0.10999999999999988,WEIGHT_CHANGE
6963 JP,ROHM CO LTD,710000,710000,0,1.42,1.3,-0.11999999999999988,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,100000,100000,0,1.86,1.72,-0.14000000000000012,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,2.19,2.04,-0.1499999999999999,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.95,1.78,-0.16999999999999993,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.34,1.17,-0.17000000000000015,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1200000,1200000,0,2.26,2.06,-0.19999999999999973,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,870000,870000,0,3.19,2.88,-0.31000000000000005,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,145000,145000,0,4.29,3.95,-0.33999999999999986,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.55,1.55,0.0,SAME
6515,穎崴,80000,80000,0,1.29,1.29,0.0,SAME
