code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,0,179997,179997,0.0,1.01,1.01,NEW
2303,聯電,0,3500000,3500000,0.0,0.95,0.95,NEW
2454,聯發科,200000,250000,50000,1.69,2.25,0.56,UP
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,170000,0,1.32,1.56,0.24,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,110000,110000,0,2.32,2.51,0.18999999999999995,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.76,3.94,0.18000000000000016,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.49,4.67,0.17999999999999972,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.41,4.52,0.10999999999999943,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.7,1.79,0.09000000000000008,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,15000,15000,0,1.12,1.19,0.06999999999999984,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.36,1.4,0.039999999999999813,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.51,0.54,0.030000000000000027,WEIGHT_CHANGE
2383,台光電,420000,420000,0,4.35,4.37,0.020000000000000462,WEIGHT_CHANGE
2330,台積電,450000,450000,0,2.08,2.1,0.020000000000000018,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.75,0.74,-0.010000000000000009,WEIGHT_CHANGE
AEM US,AGNICO EAGLE MINES LTD,60000,60000,0,0.74,0.73,-0.010000000000000009,WEIGHT_CHANGE
DASH US,DOORDASH INC - A,50000,50000,0,0.64,0.63,-0.010000000000000009,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,70000,70000,0,1.18,1.17,-0.010000000000000009,WEIGHT_CHANGE
NTRA US,NATERA INC,25000,25000,0,0.5,0.49,-0.010000000000000009,WEIGHT_CHANGE
992 HK,LENOVO GROUP LTD,6000000,6000000,0,1.5,1.48,-0.020000000000000018,WEIGHT_CHANGE
SNDK US,SANDISK CORP,13000,13000,0,1.37,1.35,-0.020000000000000018,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.19,1.17,-0.020000000000000018,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.78,0.76,-0.020000000000000018,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),75000,75000,0,2.17,2.14,-0.029999999999999805,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),175000,175000,0,2.44,2.41,-0.029999999999999805,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.56,0.53,-0.030000000000000027,WEIGHT_CHANGE
6515,穎崴,100000,100000,0,1.35,1.32,-0.030000000000000027,WEIGHT_CHANGE
NOW US,SERVICENOW INC,230000,230000,0,1.97,1.94,-0.030000000000000027,WEIGHT_CHANGE
HOOD US,ROBINHOOD MARKETS INC - A,300120,300120,0,2.22,2.19,-0.03000000000000025,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,225000,225000,0,2.38,2.34,-0.040000000000000036,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.66,2.62,-0.040000000000000036,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,2.92,2.88,-0.040000000000000036,WEIGHT_CHANGE
MSFT US,MICROSOFT CORP(微軟公司),92000,92000,0,2.79,2.74,-0.04999999999999982,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.03,2.98,-0.04999999999999982,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.09,3.04,-0.04999999999999982,WEIGHT_CHANGE
CRCL US,CIRCLE INTERNET GROUP INC,480000,480000,0,2.97,2.92,-0.050000000000000266,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,250000,250000,0,3.83,3.77,-0.06000000000000005,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,60000,60000,0,3.7,3.64,-0.06000000000000005,WEIGHT_CHANGE
SPCX US,SPACE EXPLORATION TECHN-CL A,400000,400000,0,3.59,3.53,-0.06000000000000005,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.25,6.15,-0.09999999999999964,WEIGHT_CHANGE
4979,華星光,1330000,1330000,0,1.6,1.49,-0.1100000000000001,WEIGHT_CHANGE
3017,奇鋐,440000,440000,0,3.01,2.85,-0.1599999999999997,WEIGHT_CHANGE
2308,台達電,720000,720000,0,2.52,2.52,0.0,SAME
6274,台燿,130000,130000,0,0.34,0.34,0.0,SAME
