code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6976 JP,TAIYO YUDEN CO LTD,0,240000,240000,0.0,1.61,1.61,NEW
BESI NA,BE SEMICONDUCTOR INDUSTRIES,0,23000,23000,0.0,0.45,0.45,NEW
2454,聯發科,375000,410000,35000,2.94,3.46,0.52,UP
2383,台光電,288000,310000,22000,2.64,2.96,0.31999999999999984,UP
285A JP,KIOXIA HOLDINGS CORP,145000,150000,5000,3.95,4.27,0.3199999999999994,UP
MU US,MICRON TECHNOLOGY INC,97000,105000,8000,5.6,5.86,0.2600000000000007,UP
2308,台達電,307000,350000,43000,1.33,1.59,0.26,UP
SNDK US,SANDISK CORP,38000,39000,1000,3.79,3.83,0.040000000000000036,UP
6997 JP,NIPPON CHEMI-CON CORP,1200000,1215100,15100,2.06,2.07,0.009999999999999787,UP
COHR US,COHERENT INC,34000,38000,4000,0.83,0.81,-0.019999999999999907,UP
HOT GY,HOCHTIEF AG,20000,17918,-2082,0.69,0.57,-0.12,DOWN
5801 JP,FURUKAWA ELECTRIC CO LTD,100000,50000,-50000,1.72,0.87,-0.85,DOWN
CIEN US,CIENA CORP,52000,0,-52000,1.48,0.0,-1.48,OUT
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.35,6.33,0.9800000000000004,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,870000,870000,0,2.88,3.14,0.26000000000000023,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.78,1.91,0.1299999999999999,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.63,2.74,0.11000000000000032,WEIGHT_CHANGE
6963 JP,ROHM CO LTD,710000,710000,0,1.3,1.39,0.08999999999999986,WEIGHT_CHANGE
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000,580000,0,0.98,1.06,0.08000000000000007,WEIGHT_CHANGE
6223,旺矽,90000,90000,0,0.95,1.0,0.050000000000000044,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.14,1.18,0.040000000000000036,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000,60000,0,0.81,0.84,0.029999999999999916,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,725429,725429,0,2.52,2.54,0.020000000000000018,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.68,0.7,0.019999999999999907,WEIGHT_CHANGE
6515,穎崴,80000,80000,0,1.29,1.3,0.010000000000000009,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.74,0.75,0.010000000000000009,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.95,0.93,-0.019999999999999907,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.49,0.47,-0.020000000000000018,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.19,1.17,-0.020000000000000018,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.77,1.74,-0.030000000000000027,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,1.06,1.03,-0.030000000000000027,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.17,1.14,-0.030000000000000027,WEIGHT_CHANGE
ORCL US,ORACLE CORP,50000,50000,0,0.64,0.61,-0.030000000000000027,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.94,0.9,-0.039999999999999925,WEIGHT_CHANGE
DDOG US,DATADOG INC - CLASS A,60000,60000,0,0.85,0.81,-0.039999999999999925,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000,28000,0,1.12,1.08,-0.040000000000000036,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.5,1.44,-0.06000000000000005,WEIGHT_CHANGE
GLW US,CORNING INC,56000,56000,0,0.64,0.58,-0.06000000000000005,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,375000,375000,0,1.71,1.64,-0.07000000000000006,WEIGHT_CHANGE
AXTI US,AXT INC,90000,90000,0,0.5,0.42,-0.08000000000000002,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.31,2.22,-0.08999999999999986,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,65518,65518,0,1.38,1.27,-0.10999999999999988,WEIGHT_CHANGE
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,380000,380000,0,1.01,0.9,-0.10999999999999999,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.99,0.87,-0.12,WEIGHT_CHANGE
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.86,1.74,-0.1200000000000001,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,2.04,1.91,-0.13000000000000012,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,557550,557550,0,3.05,2.91,-0.13999999999999968,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000,175000,0,5.22,4.97,-0.25,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,200000,200000,0,3.51,3.18,-0.3299999999999996,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.38,3.04,-0.33999999999999986,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.62,2.63,0.009999999999999787,SAME
5274,信驊,46000,46000,0,1.55,1.55,0.0,SAME
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,2.25,2.24,-0.009999999999999787,SAME
