code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
NVDA US,NVIDIA CORP(輝達公司),0,150000,150000,0.0,2.13,2.13,NEW
6515,穎崴,0,62000,62000,0.0,0.85,0.85,NEW
992 HK,LENOVO GROUP LTD,0,3000000,3000000,0.0,0.72,0.72,NEW
HOOD US,ROBINHOOD MARKETS INC - A,200000,200120,120,1.33,1.55,0.21999999999999997,UP
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,110000,-20000,3.71,3.11,-0.6000000000000001,DOWN
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1000000,-749879,1.75,1.02,-0.73,DOWN
COHR US,COHERENT INC,95000,50000,-45000,1.59,0.82,-0.7700000000000001,DOWN
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,205647,100000,-105647,2.12,1.02,-1.1,DOWN
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,0,-291988,1.05,0.0,-1.05,OUT
6223,旺矽,242000,0,-242000,2.51,0.0,-2.51,OUT
CRCL US,CIRCLE INTERNET GROUP INC,480000,480000,0,2.65,3.07,0.41999999999999993,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.48,2.87,0.3900000000000001,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,250000,250000,0,3.39,3.65,0.2599999999999998,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,225000,225000,0,2.38,2.55,0.16999999999999993,WEIGHT_CHANGE
SPCX US,SPACE EXPLORATION TECHN-CL A,300000,300000,0,2.63,2.79,0.16000000000000014,WEIGHT_CHANGE
NOW US,SERVICENOW INC,230000,230000,0,1.96,2.08,0.1200000000000001,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,110000,110000,0,2.19,2.25,0.06000000000000005,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,70000,70000,0,1.19,1.24,0.050000000000000044,WEIGHT_CHANGE
MSFT US,MICROSOFT CORP(微軟公司),82000,82000,0,2.54,2.59,0.04999999999999982,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.49,0.53,0.040000000000000036,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.78,0.82,0.039999999999999925,WEIGHT_CHANGE
2308,台達電,720000,720000,0,2.44,2.47,0.03000000000000025,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.65,3.68,0.03000000000000025,WEIGHT_CHANGE
AEM US,AGNICO EAGLE MINES LTD,60000,60000,0,0.74,0.77,0.030000000000000027,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.07,3.09,0.020000000000000018,WEIGHT_CHANGE
2454,聯發科,200000,200000,0,1.68,1.69,0.010000000000000009,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,15000,15000,0,1.09,1.08,-0.010000000000000009,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,170000,0,1.35,1.34,-0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.52,0.51,-0.010000000000000009,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.71,1.7,-0.010000000000000009,WEIGHT_CHANGE
SNDK US,SANDISK CORP,13000,13000,0,1.26,1.25,-0.010000000000000009,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,60000,60000,0,3.58,3.57,-0.010000000000000231,WEIGHT_CHANGE
6274,台燿,130000,130000,0,0.36,0.34,-0.019999999999999962,WEIGHT_CHANGE
3017,奇鋐,365000,365000,0,2.37,2.35,-0.020000000000000018,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.73,0.71,-0.020000000000000018,WEIGHT_CHANGE
DASH US,DOORDASH INC - A,50000,50000,0,0.71,0.69,-0.020000000000000018,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.17,1.15,-0.020000000000000018,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,2.8,2.77,-0.029999999999999805,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.37,1.33,-0.040000000000000036,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.03,2.97,-0.05999999999999961,WEIGHT_CHANGE
4979,華星光,1235000,1235000,0,1.51,1.38,-0.13000000000000012,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.42,4.28,-0.13999999999999968,WEIGHT_CHANGE
2383,台光電,420000,420000,0,4.49,4.33,-0.16000000000000014,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.35,6.15,-0.1999999999999993,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.97,4.68,-0.29000000000000004,WEIGHT_CHANGE
NTRA US,NATERA INC,25000,25000,0,0.51,0.51,0.0,SAME
2330,台積電,550000,550000,0,2.57,2.56,-0.009999999999999787,SAME
