code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6223,旺矽,145000,190000,45000,1.45,1.92,0.47,UP
3665,貿聯-KY,126000,250000,124000,0.43,0.89,0.46,UP
2308,台達電,175000,320000,145000,0.55,1.01,0.45999999999999996,UP
6871 JP,MICRONICS JAPAN CO LTD,300000,370000,70000,1.52,1.93,0.4099999999999999,UP
6981 JP,MURATA MANUFACTURING CO LTD,1250000,1350000,100000,3.39,3.75,0.3599999999999999,UP
3037,欣興,2400000,2400000,0,3.37,3.66,0.29000000000000004,WEIGHT_CHANGE
2383,台光電,410000,410000,0,3.37,3.53,0.1599999999999997,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.73,3.86,0.1299999999999999,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,600000,600000,0,2.39,2.51,0.11999999999999966,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.78,2.88,0.10000000000000009,WEIGHT_CHANGE
2327,國巨*,1800000,1800000,0,2.05,2.13,0.08000000000000007,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.34,1.42,0.07999999999999985,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.94,1.99,0.050000000000000044,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.66,2.71,0.04999999999999982,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.37,1.4,0.029999999999999805,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.35,0.37,0.020000000000000018,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,200000,200000,0,2.47,2.49,0.020000000000000018,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,50000,50000,0,1.51,1.52,0.010000000000000009,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.45,0.44,-0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.53,0.52,-0.010000000000000009,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.71,1.7,-0.010000000000000009,WEIGHT_CHANGE
SNDK US,SANDISK CORP,35000,35000,0,3.07,3.05,-0.020000000000000018,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),83000,83000,0,4.12,4.1,-0.020000000000000462,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,599909,0,0.53,0.5,-0.030000000000000027,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,131825,131825,0,1.82,1.79,-0.030000000000000027,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,500000,500000,0,1.52,1.49,-0.030000000000000027,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.65,0.61,-0.040000000000000036,WEIGHT_CHANGE
KLAC US,KLA CORP,160000,160000,0,1.92,1.87,-0.04999999999999982,WEIGHT_CHANGE
FTNT US,FORTINET INC,200000,200000,0,1.74,1.69,-0.050000000000000044,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.08,3.03,-0.050000000000000266,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,57000,57000,0,2.63,2.57,-0.06000000000000005,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,90000,90000,0,1.7,1.64,-0.06000000000000005,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.49,2.42,-0.07000000000000028,WEIGHT_CHANGE
3436 JP,SUMCO CORP,1572000,1572000,0,2.08,1.99,-0.09000000000000008,WEIGHT_CHANGE
NOW US,SERVICENOW INC,270000,270000,0,1.52,1.4,-0.1200000000000001,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.2,4.07,-0.1299999999999999,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,108569,108569,0,5.81,5.67,-0.13999999999999968,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,310000,310000,0,3.87,3.68,-0.18999999999999995,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,6.16,6.16,0.0,SAME
MRVL US,MARVELL TECHNOLOGY INC,130000,130000,0,1.49,1.49,0.0,SAME
6920 JP,LASERTEC CORP,130000,130000,0,1.88,1.87,-0.009999999999999787,SAME
AEHR US,AEHR TEST SYSTEMS,10459,10459,0,0.06,0.05,-0.009999999999999995,SAME
