code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
009150 KS,Samsung Electro-Mechanics co(009150 ks),80185,83000,2815,4.88,4.83,-0.04999999999999982,UP
MU US,MICRON TECHNOLOGY INC,116000,106000,-10000,5.89,5.46,-0.4299999999999997,DOWN
2454,聯發科,445000,445000,0,2.95,3.06,0.10999999999999988,WEIGHT_CHANGE
2330,台積電,450000,450000,0,1.78,1.87,0.09000000000000008,WEIGHT_CHANGE
688146 CH,PERIC SPECIAL GASES CO LTD-A,240000,240000,0,0.55,0.61,0.05999999999999994,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,140000,140000,0,0.67,0.72,0.04999999999999993,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,88000,88000,0,2.02,2.07,0.04999999999999982,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,2.34,2.38,0.040000000000000036,WEIGHT_CHANGE
6274,台燿,375000,375000,0,0.98,1.01,0.030000000000000027,WEIGHT_CHANGE
2383,台光電,330000,330000,0,2.91,2.94,0.029999999999999805,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,399909,399909,0,0.43,0.45,0.020000000000000018,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.2,1.22,0.020000000000000018,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,50000,50000,0,0.44,0.45,0.010000000000000009,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.6,1.59,-0.010000000000000009,WEIGHT_CHANGE
6278 JP,UNION TOOL CO,90000,90000,0,0.6,0.59,-0.010000000000000009,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,87500,87500,0,1.31,1.3,-0.010000000000000009,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,120000,120000,0,1.64,1.62,-0.019999999999999796,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,12000,12000,0,0.95,0.93,-0.019999999999999907,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.92,0.9,-0.020000000000000018,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.87,1.85,-0.020000000000000018,WEIGHT_CHANGE
KLAC US,KLA CORP,130000,130000,0,1.56,1.54,-0.020000000000000018,WEIGHT_CHANGE
6223,旺矽,115000,115000,0,1.27,1.24,-0.030000000000000027,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),195000,195000,0,5.55,5.52,-0.03000000000000025,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,230000,230000,0,2.96,2.91,-0.04999999999999982,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,700429,700429,0,1.67,1.62,-0.04999999999999982,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,90000,90000,0,2.68,2.63,-0.050000000000000266,WEIGHT_CHANGE
SNDK US,SANDISK CORP,45000,45000,0,4.05,3.99,-0.05999999999999961,WEIGHT_CHANGE
005930 KS,samsung electronics co ltd(005930 KS),200000,200000,0,2.15,2.09,-0.06000000000000005,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.84,2.78,-0.06000000000000005,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.12,1.05,-0.07000000000000006,WEIGHT_CHANGE
3037,欣興,2200000,2200000,0,3.24,3.15,-0.0900000000000003,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,230000,230000,0,3.5,3.4,-0.10000000000000009,WEIGHT_CHANGE
3436 JP,SUMCO CORP,1291200,1291200,0,2.12,2.0,-0.1200000000000001,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1066000,1066000,0,3.47,3.32,-0.15000000000000036,WEIGHT_CHANGE
2327,國巨*,2200000,2200000,0,3.56,3.4,-0.16000000000000014,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,2.03,1.83,-0.19999999999999973,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,760000,760000,0,4.44,4.21,-0.23000000000000043,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,204800,204800,0,5.31,5.02,-0.29000000000000004,WEIGHT_CHANGE
2308,台達電,175000,175000,0,0.56,0.56,0.0,SAME
COHR US,COHERENT INC,55000,55000,0,0.95,0.95,0.0,SAME
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.75,1.75,0.0,SAME
AMAT US,APPLIED MATERIALS INC,115000,115000,0,3.51,3.5,-0.009999999999999787,SAME
