code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
2327,國巨*,0,350000,350000,0.0,0.61,0.61,NEW
BE US,BLOOM ENERGY CORP- A,209220,230000,20780,3.57,3.96,0.3900000000000001,UP
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000,120000,23000,1.4,1.71,0.31000000000000005,UP
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000,195000,10000,5.1,5.36,0.2600000000000007,UP
7769,鴻勁,9000,0,-9000,0.1,0.0,-0.1,OUT
6223,旺矽,115000,115000,0,1.29,1.37,0.08000000000000007,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.71,1.77,0.06000000000000005,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,2.72,2.76,0.03999999999999959,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.87,0.9,0.030000000000000027,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,2.2,2.23,0.029999999999999805,WEIGHT_CHANGE
COHR US,COHERENT INC,55000,55000,0,1.11,1.14,0.029999999999999805,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.37,5.39,0.019999999999999574,WEIGHT_CHANGE
6274,台燿,244000,244000,0,0.71,0.72,0.010000000000000009,WEIGHT_CHANGE
6278 JP,UNION TOOL CO,90000,90000,0,0.67,0.68,0.010000000000000009,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,1.97,1.96,-0.010000000000000009,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,14000,14000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,415000,415000,0,2.31,2.3,-0.010000000000000231,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1066000,1066000,0,3.85,3.84,-0.010000000000000231,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,2.24,2.23,-0.010000000000000231,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,1.87,1.85,-0.020000000000000018,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,185000,185000,0,5.61,5.59,-0.020000000000000462,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.22,1.19,-0.030000000000000027,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.43,1.4,-0.030000000000000027,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.83,1.8,-0.030000000000000027,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.15,1.11,-0.039999999999999813,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.1,1.06,-0.040000000000000036,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,87500,87500,0,1.49,1.45,-0.040000000000000036,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,80000,80000,0,1.56,1.52,-0.040000000000000036,WEIGHT_CHANGE
BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000,90000,0,1.62,1.58,-0.040000000000000036,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,116000,116000,0,6.47,6.43,-0.040000000000000036,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,230000,230000,0,3.41,3.36,-0.050000000000000266,WEIGHT_CHANGE
2308,台達電,350000,350000,0,1.22,1.16,-0.06000000000000005,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.28,1.22,-0.06000000000000005,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,3.05,2.98,-0.06999999999999984,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.67,1.59,-0.07999999999999985,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,76000,76000,0,1.82,1.74,-0.08000000000000007,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.66,0.58,-0.08000000000000007,WEIGHT_CHANGE
2383,台光電,330000,330000,0,3.15,3.05,-0.10000000000000009,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.56,2.45,-0.10999999999999988,WEIGHT_CHANGE
SNDK US,SANDISK CORP,41000,41000,0,4.27,4.15,-0.11999999999999922,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,700429,700429,0,2.19,2.06,-0.1299999999999999,WEIGHT_CHANGE
3037,欣興,1650000,1650000,0,2.69,2.55,-0.14000000000000012,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,3.38,3.17,-0.20999999999999996,WEIGHT_CHANGE
6515,穎崴,88000,88000,0,1.39,1.39,0.0,SAME
688146 CH,PERIC SPECIAL GASES CO LTD-A,200000,200000,0,0.61,0.61,0.0,SAME
