code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
TER US,TERADYNE INC,0,35000,35000,0.0,0.76,0.76,NEW
6787 JP,MEIKO ELECTRONICS CO LTD,0,80000,80000,0.0,0.7,0.7,NEW
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,1249899,349990,0.9,1.32,0.42000000000000004,UP
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,246988,57000,0.59,0.84,0.25,UP
IFX GY,INFINEON TECHNOLOGIES AG,625000,425000,-200000,2.55,1.63,-0.9199999999999999,DOWN
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,184500,-20500,5.92,4.93,-0.9900000000000002,DOWN
8035 JP,TOKYO ELECTRON LTD,110000,55000,-55000,2.2,1.13,-1.0700000000000003,DOWN
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.4,3.72,0.3200000000000003,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,3.35,3.59,0.23999999999999977,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.12,4.32,0.20000000000000018,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.88,2.07,0.18999999999999995,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,450000,450000,0,1.63,1.77,0.14000000000000012,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.46,1.59,0.13000000000000012,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.31,3.44,0.1299999999999999,WEIGHT_CHANGE
6223,旺矽,230000,230000,0,2.33,2.46,0.1299999999999999,WEIGHT_CHANGE
2330,台積電,750000,750000,0,2.98,3.09,0.10999999999999988,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.95,3.05,0.09999999999999964,WEIGHT_CHANGE
2383,台光電,445000,445000,0,3.92,4.0,0.08000000000000007,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.35,0.43,0.08000000000000002,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,65000,65000,0,1.01,1.07,0.06000000000000005,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.67,2.73,0.06000000000000005,WEIGHT_CHANGE
3665,貿聯-KY,520000,520000,0,2.05,2.1,0.050000000000000266,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.5,1.54,0.040000000000000036,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.51,0.54,0.030000000000000027,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.8,1.83,0.030000000000000027,WEIGHT_CHANGE
2308,台達電,320000,320000,0,0.89,0.91,0.020000000000000018,WEIGHT_CHANGE
2303,聯電,2500000,2500000,0,0.51,0.52,0.010000000000000009,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,123569,123569,0,6.14,6.12,-0.019999999999999574,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,310000,310000,0,0.93,0.91,-0.020000000000000018,WEIGHT_CHANGE
FTNT US,FORTINET INC,100000,100000,0,0.94,0.91,-0.029999999999999916,WEIGHT_CHANGE
FORM US,FORMFACTOR INC,75454,75454,0,0.51,0.48,-0.030000000000000027,WEIGHT_CHANGE
LMT US,LOCKHEED MARTIN CORP,38000,38000,0,1.25,1.22,-0.030000000000000027,WEIGHT_CHANGE
NOW US,SERVICENOW INC,270000,270000,0,1.78,1.75,-0.030000000000000027,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,125000,125000,0,2.55,2.51,-0.040000000000000036,WEIGHT_CHANGE
AEHR US,AEHR TEST SYSTEMS,140344,140344,0,0.86,0.77,-0.08999999999999997,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.49,2.4,-0.0900000000000003,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.11,4.0,-0.11000000000000032,WEIGHT_CHANGE
SNDK US,SANDISK CORP,28000,28000,0,2.23,2.1,-0.1299999999999999,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,92000,92000,0,4.35,4.21,-0.13999999999999968,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,2.98,2.8,-0.18000000000000016,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,105000,105000,0,3.21,3.02,-0.18999999999999995,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,186825,186825,0,2.49,2.19,-0.30000000000000027,WEIGHT_CHANGE
9988 HK,ALIBABA GROUP HOLDING LTD,500000,500000,0,0.45,0.45,0.0,SAME
AIXA GY,AIXTRON SE,200000,200000,0,0.49,0.49,0.0,SAME
MPWR US,MONOLITHIC POWER SYSTEMS INC,18000,18000,0,1.34,1.34,0.0,SAME
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),115000,115000,0,2.03,2.02,-0.009999999999999787,SAME
