code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
PANW US,PALO ALTO NETWORKS INC,0,50000,50000,0.0,0.99,0.99,NEW
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,0,134988,134988,0.0,0.51,0.51,NEW
TSEM US,TOWER SEMICONDUCTOR LTD,68000,105000,37000,0.9,1.39,0.4899999999999999,UP
NOW US,SERVICENOW INC,200000,270000,70000,1.11,1.57,0.45999999999999996,UP
FTNT US,FORTINET INC,160000,170000,10000,1.4,1.52,0.1200000000000001,UP
AIXA GY,AIXTRON SE,380000,350000,-30000,0.97,0.9,-0.06999999999999995,DOWN
LITE US,LUMENTUM HOLDINGS INC,44000,37000,-7000,1.75,1.46,-0.29000000000000004,DOWN
MU US,MICRON TECHNOLOGY INC,106000,96000,-10000,5.08,4.56,-0.5200000000000005,DOWN
MRVL US,MARVELL TECHNOLOGY INC,230000,190000,-40000,2.52,1.99,-0.53,DOWN
SNDK US,SANDISK CORP,48000,44331,-3669,4.11,3.49,-0.6200000000000001,DOWN
WDC US,WESTERN DIGITAL CORP,90000,70000,-20000,2.45,1.82,-0.6300000000000001,DOWN
4062 JP,IBIDEN CO LTD,275000,130000,-145000,1.74,0.78,-0.96,DOWN
285A JP,KIOXIA HOLDINGS CORP,225000,200000,-25000,5.38,4.27,-1.1100000000000003,DOWN
COHR US,COHERENT INC,27500,0,-27500,0.44,0.0,-0.44,OUT
2330,台積電,620000,620000,0,2.49,2.64,0.1499999999999999,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,760000,760000,0,3.13,3.27,0.14000000000000012,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,2.02,2.12,0.10000000000000009,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.74,2.84,0.09999999999999964,WEIGHT_CHANGE
2383,台光電,370000,370000,0,3.1,3.19,0.08999999999999986,WEIGHT_CHANGE
2327,國巨*,2400000,2400000,0,3.15,3.22,0.07000000000000028,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.15,4.22,0.0699999999999994,WEIGHT_CHANGE
KLAC US,KLA CORP,160000,160000,0,1.9,1.96,0.06000000000000005,WEIGHT_CHANGE
6223,旺矽,145000,145000,0,1.51,1.56,0.050000000000000044,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.54,1.59,0.050000000000000044,WEIGHT_CHANGE
2308,台達電,175000,175000,0,0.54,0.58,0.039999999999999925,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.55,2.58,0.03000000000000025,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.41,0.44,0.030000000000000027,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.64,1.66,0.020000000000000018,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.67,2.68,0.010000000000000231,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,599909,0,0.54,0.53,-0.010000000000000009,WEIGHT_CHANGE
6278 JP,UNION TOOL CO,90000,90000,0,0.6,0.58,-0.020000000000000018,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,300000,300000,0,1.66,1.64,-0.020000000000000018,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,10000,10000,0,0.72,0.69,-0.030000000000000027,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.75,5.72,-0.03000000000000025,WEIGHT_CHANGE
3037,欣興,2400000,2400000,0,3.7,3.66,-0.040000000000000036,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,130000,130000,0,2.11,2.07,-0.040000000000000036,WEIGHT_CHANGE
6274,台燿,375000,375000,0,0.89,0.84,-0.050000000000000044,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.71,1.66,-0.050000000000000044,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),83000,83000,0,4.07,4.01,-0.0600000000000005,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,160000,160000,0,1.92,1.85,-0.06999999999999984,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1250000,1250000,0,3.72,3.61,-0.11000000000000032,WEIGHT_CHANGE
3436 JP,SUMCO CORP,1572000,1572000,0,2.61,2.49,-0.11999999999999966,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,310000,310000,0,3.93,3.57,-0.3600000000000003,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,500000,500000,0,1.51,1.51,0.0,SAME
