code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
3665,貿聯-KY,440000,520000,80000,1.71,2.26,0.5499999999999998,UP
VECO US,VEECO INSTRUMENTS INC,500000,310000,-190000,1.41,0.9,-0.5099999999999999,DOWN
SNDK US,SANDISK CORP,35000,28000,-7000,2.61,1.95,-0.6599999999999999,DOWN
009150 KS,Samsung Electro-Mechanics co(009150 ks),83000,75000,-8000,4.39,3.56,-0.8299999999999996,DOWN
KLAC US,KLA CORP,160000,80000,-80000,1.9,0.97,-0.9299999999999999,DOWN
BE US,BLOOM ENERGY CORP- A,310000,210000,-100000,3.4,2.23,-1.17,DOWN
NOW US,SERVICENOW INC,270000,270000,0,1.66,1.9,0.24,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,90000,90000,0,1.66,1.83,0.17000000000000015,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.18,3.35,0.16999999999999993,WEIGHT_CHANGE
FTNT US,FORTINET INC,200000,200000,0,1.78,1.91,0.1299999999999999,WEIGHT_CHANGE
LMT US,LOCKHEED MARTIN CORP,25000,25000,0,0.84,0.92,0.08000000000000007,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.55,2.61,0.06000000000000005,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,80000,80000,0,2.32,2.36,0.040000000000000036,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.06,4.09,0.03000000000000025,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,200000,200000,0,2.42,2.45,0.03000000000000025,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.91,5.93,0.019999999999999574,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.5,0.51,0.010000000000000009,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,130000,130000,0,1.43,1.44,0.010000000000000009,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,899909,0,0.86,0.85,-0.010000000000000009,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.68,0.67,-0.010000000000000009,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.36,0.35,-0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.51,0.5,-0.010000000000000009,WEIGHT_CHANGE
2308,台達電,320000,320000,0,1.01,0.99,-0.020000000000000018,WEIGHT_CHANGE
2383,台光電,410000,410000,0,3.56,3.54,-0.020000000000000018,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.98,1.96,-0.020000000000000018,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,186825,186825,0,2.44,2.41,-0.029999999999999805,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,108569,108569,0,5.69,5.66,-0.03000000000000025,WEIGHT_CHANGE
2327,國巨*,1800000,1800000,0,2.03,1.99,-0.039999999999999813,WEIGHT_CHANGE
6223,旺矽,190000,190000,0,1.96,1.92,-0.040000000000000036,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.45,1.4,-0.050000000000000044,WEIGHT_CHANGE
3436 JP,SUMCO CORP,500000,500000,0,0.67,0.61,-0.06000000000000005,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.96,2.89,-0.06999999999999984,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.46,2.39,-0.06999999999999984,WEIGHT_CHANGE
3037,欣興,2400000,2400000,0,3.67,3.59,-0.08000000000000007,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,600000,600000,0,2.47,2.39,-0.08000000000000007,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.95,1.86,-0.08999999999999986,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,130000,130000,0,2.02,1.89,-0.13000000000000012,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.9,3.75,-0.1499999999999999,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.5,3.11,-0.3900000000000001,WEIGHT_CHANGE
AEHR US,AEHR TEST SYSTEMS,10459,10459,0,0.05,0.05,0.0,SAME
LITE US,LUMENTUM HOLDINGS INC,77000,77000,0,3.19,3.19,0.0,SAME
2303,聯電,2500000,2500000,0,0.57,0.56,-0.009999999999999898,SAME
