code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
6223,旺矽,242000,242000,0,2.41,2.52,0.10999999999999988,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.46,2.56,0.10000000000000009,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,5.14,5.23,0.09000000000000075,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,3.86,3.95,0.0900000000000003,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.5,3.58,0.08000000000000007,WEIGHT_CHANGE
CRCL US,CIRCLE INTERNET GROUP INC,400000,400000,0,2.04,2.1,0.06000000000000005,WEIGHT_CHANGE
2308,台達電,720000,720000,0,2.3,2.34,0.040000000000000036,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.56,1.6,0.040000000000000036,WEIGHT_CHANGE
2330,台積電,650000,650000,0,2.85,2.89,0.040000000000000036,WEIGHT_CHANGE
2454,聯發科,300000,300000,0,2.07,2.11,0.040000000000000036,WEIGHT_CHANGE
3711,日月光投控,1000000,1000000,0,1.07,1.11,0.040000000000000036,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.85,1.89,0.039999999999999813,WEIGHT_CHANGE
3017,奇鋐,275000,275000,0,1.44,1.47,0.030000000000000027,WEIGHT_CHANGE
AEM US,AGNICO EAGLE MINES LTD,60000,60000,0,0.75,0.78,0.030000000000000027,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.45,0.48,0.02999999999999997,WEIGHT_CHANGE
SPCX US,SPACE EXPLORATION TECHN-CL A,300000,300000,0,2.39,2.42,0.029999999999999805,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.12,3.14,0.020000000000000018,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.28,1.29,0.010000000000000009,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,180000,180000,0,1.88,1.89,0.010000000000000009,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.72,0.73,0.010000000000000009,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,425000,425000,0,1.62,1.61,-0.010000000000000009,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,3.01,2.99,-0.019999999999999574,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.7,0.68,-0.019999999999999907,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,130000,0,3.57,3.55,-0.020000000000000018,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,45000,45000,0,0.77,0.75,-0.020000000000000018,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,15000,15000,0,1.11,1.08,-0.030000000000000027,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1749879,0,1.72,1.69,-0.030000000000000027,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,291988,0,1.05,1.02,-0.030000000000000027,WEIGHT_CHANGE
FORM US,FORMFACTOR INC,150454,150454,0,1.0,0.97,-0.030000000000000027,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,40000,40000,0,1.07,1.04,-0.030000000000000027,WEIGHT_CHANGE
COHR US,COHERENT INC,95000,95000,0,1.6,1.56,-0.040000000000000036,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,2.8,2.73,-0.06999999999999984,WEIGHT_CHANGE
SNDK US,SANDISK CORP,21000,21000,0,1.95,1.87,-0.07999999999999985,WEIGHT_CHANGE
2383,台光電,445000,445000,0,4.6,4.52,-0.08000000000000007,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,110000,0,0.93,0.85,-0.08000000000000007,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,5.89,5.8,-0.08999999999999986,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,2.96,2.85,-0.10999999999999988,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,70000,70000,0,3.93,3.81,-0.1200000000000001,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.57,3.44,-0.1299999999999999,WEIGHT_CHANGE
095340 KS,ISC CO LTD,50000,50000,0,0.33,0.33,0.0,SAME
AIXA GY,AIXTRON SE,200000,200000,0,0.51,0.51,0.0,SAME
MPWR US,MONOLITHIC POWER SYSTEMS INC,18000,18000,0,1.38,1.38,0.0,SAME
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.51,2.51,0.0,SAME
TER US,TERADYNE INC,55000,55000,0,1.2,1.2,0.0,SAME
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.82,2.81,-0.009999999999999787,SAME
4979,華星光,450000,450000,0,0.47,0.46,-0.009999999999999953,SAME
AEHR US,AEHR TEST SYSTEMS,70000,70000,0,0.41,0.4,-0.009999999999999953,SAME
