code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
PANW US,PALO ALTO NETWORKS INC,70000,90000,20000,1.47,1.85,0.3800000000000001,UP
AIXA GY,AIXTRON SE,310000,200000,-110000,0.82,0.53,-0.2899999999999999,DOWN
6274,台燿,255000,0,-255000,0.54,0.0,-0.54,OUT
000660 KS,SK HYNIX INC,10000,0,-10000,0.72,0.0,-0.72,OUT
009150 KS,Samsung Electro-Mechanics co(009150 ks),83000,83000,0,4.21,4.41,0.20000000000000018,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.95,6.1,0.14999999999999947,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,96000,96000,0,4.77,4.91,0.14000000000000057,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,160000,160000,0,1.9,2.0,0.10000000000000009,WEIGHT_CHANGE
SNDK US,SANDISK CORP,35000,35000,0,2.78,2.87,0.0900000000000003,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,37000,37000,0,1.59,1.67,0.07999999999999985,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.11,3.18,0.07000000000000028,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,130000,130000,0,1.44,1.5,0.06000000000000005,WEIGHT_CHANGE
NOW US,SERVICENOW INC,270000,270000,0,1.63,1.67,0.040000000000000036,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,50000,50000,0,1.4,1.44,0.040000000000000036,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1250000,1250000,0,3.44,3.47,0.03000000000000025,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.67,2.7,0.03000000000000025,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.39,3.41,0.020000000000000018,WEIGHT_CHANGE
3436 JP,SUMCO CORP,1572000,1572000,0,2.22,2.24,0.020000000000000018,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,600000,600000,0,2.39,2.41,0.020000000000000018,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.45,1.47,0.020000000000000018,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.58,2.6,0.020000000000000018,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.71,2.72,0.010000000000000231,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,300000,300000,0,1.51,1.52,0.010000000000000009,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,130000,130000,0,1.97,1.98,0.010000000000000009,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.46,0.45,-0.010000000000000009,WEIGHT_CHANGE
6223,旺矽,145000,145000,0,1.47,1.45,-0.020000000000000018,WEIGHT_CHANGE
2383,台光電,370000,370000,0,3.01,2.98,-0.029999999999999805,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,599909,0,0.51,0.48,-0.030000000000000027,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,2.0,1.97,-0.030000000000000027,WEIGHT_CHANGE
KLAC US,KLA CORP,160000,160000,0,1.99,1.96,-0.030000000000000027,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,105000,105000,0,1.44,1.41,-0.030000000000000027,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,500000,500000,0,1.53,1.5,-0.030000000000000027,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.7,0.62,-0.07999999999999996,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.56,1.43,-0.13000000000000012,WEIGHT_CHANGE
3037,欣興,2400000,2400000,0,3.45,3.29,-0.16000000000000014,WEIGHT_CHANGE
2327,國巨*,2400000,2400000,0,3.04,2.77,-0.27,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,310000,310000,0,3.9,3.61,-0.29000000000000004,WEIGHT_CHANGE
2308,台達電,175000,175000,0,0.55,0.55,0.0,SAME
4062 JP,IBIDEN CO LTD,60000,60000,0,0.34,0.34,0.0,SAME
6278 JP,UNION TOOL CO,30000,30000,0,0.19,0.19,0.0,SAME
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.19,4.19,0.0,SAME
FTNT US,FORTINET INC,200000,200000,0,1.89,1.89,0.0,SAME
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.73,1.73,0.0,SAME
