code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
MU US,MICRON TECHNOLOGY INC,105000,110500,5500,5.98,6.48,0.5,UP
MRVL US,MARVELL TECHNOLOGY INC,210000,230000,20000,3.41,3.83,0.41999999999999993,UP
AXTI US,AXT INC,90000,140000,50000,0.51,0.84,0.32999999999999996,UP
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000,185000,10000,5.19,5.45,0.2599999999999998,UP
8035 JP,TOKYO ELECTRON LTD,36000,46000,10000,0.89,1.13,0.23999999999999988,UP
BESI NA,BE SEMICONDUCTOR INDUSTRIES,73000,90000,17000,1.55,1.77,0.21999999999999997,UP
HOT GY,HOCHTIEF AG,8800,3000,-5800,0.29,0.09,-0.19999999999999998,DOWN
6963 JP,ROHM CO LTD,710000,510000,-200000,1.27,0.9,-0.37,DOWN
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.33,5.71,0.3799999999999999,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,380000,380000,0,2.16,2.47,0.31000000000000005,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,960000,960000,0,2.97,3.25,0.2799999999999998,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.9,2.1,0.20000000000000018,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,168000,168000,0,4.94,5.14,0.1999999999999993,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.35,2.54,0.18999999999999995,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.93,2.06,0.13000000000000012,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.16,1.27,0.1100000000000001,WEIGHT_CHANGE
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000,580000,0,1.03,1.06,0.030000000000000027,WEIGHT_CHANGE
6274,台燿,230000,230000,0,0.6,0.62,0.020000000000000018,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,50000,50000,0,0.8,0.81,0.010000000000000009,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,65518,65518,0,1.45,1.46,0.010000000000000009,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,580429,580429,0,2.0,1.99,-0.010000000000000009,WEIGHT_CHANGE
2454,聯發科,410000,410000,0,3.14,3.13,-0.010000000000000231,WEIGHT_CHANGE
3037,欣興,1500000,1500000,0,2.48,2.46,-0.020000000000000018,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),75000,75000,0,0.89,0.86,-0.030000000000000027,WEIGHT_CHANGE
7769,鴻勁,36000,36000,0,0.48,0.44,-0.03999999999999998,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000,97000,0,1.41,1.36,-0.04999999999999982,WEIGHT_CHANGE
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.83,0.78,-0.04999999999999993,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.45,1.4,-0.050000000000000044,WEIGHT_CHANGE
DDOG US,DATADOG INC - CLASS A,60000,60000,0,0.8,0.75,-0.050000000000000044,WEIGHT_CHANGE
SNDK US,SANDISK CORP,39000,39000,0,4.48,4.43,-0.05000000000000071,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.95,0.89,-0.05999999999999994,WEIGHT_CHANGE
6515,穎崴,88000,88000,0,1.55,1.49,-0.06000000000000005,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,170000,170000,0,2.57,2.51,-0.06000000000000005,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000,28000,0,1.11,1.05,-0.06000000000000005,WEIGHT_CHANGE
2360,致茂,200000,200000,0,0.84,0.77,-0.06999999999999995,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.2,1.13,-0.07000000000000006,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.7,1.62,-0.07999999999999985,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.19,1.11,-0.07999999999999985,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,375000,375000,0,1.68,1.6,-0.07999999999999985,WEIGHT_CHANGE
2383,台光電,330000,330000,0,2.92,2.84,-0.08000000000000007,WEIGHT_CHANGE
2308,台達電,350000,350000,0,1.42,1.32,-0.09999999999999987,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,3.31,3.2,-0.10999999999999988,WEIGHT_CHANGE
6223,旺矽,115000,115000,0,1.37,1.26,-0.1100000000000001,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,2.07,1.95,-0.11999999999999988,WEIGHT_CHANGE
NOK US,NOKIA CORP-SPON ADR,2100000,2100000,0,1.8,1.68,-0.1200000000000001,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,1.95,1.79,-0.15999999999999992,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.56,1.4,-0.16000000000000014,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,557550,557550,0,3.0,2.82,-0.18000000000000016,WEIGHT_CHANGE
COHR US,COHERENT INC,38000,38000,0,0.85,0.85,0.0,SAME
