code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
MPWR US,MONOLITHIC POWER SYSTEMS INC,10000,18000,8000,0.86,1.4,0.5399999999999999,UP
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),65000,90000,25000,1.14,1.61,0.4700000000000002,UP
AEHR US,AEHR TEST SYSTEMS,100459,140344,39885,0.48,0.75,0.27,UP
009150 KS,Samsung Electro-Mechanics co(009150 ks),65000,70000,5000,3.11,3.27,0.16000000000000014,UP
3037,欣興,2600000,2600000,0,3.8,4.02,0.21999999999999975,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,77000,77000,0,3.3,3.48,0.18000000000000016,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.94,3.11,0.16999999999999993,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,180000,180000,0,3.13,3.27,0.14000000000000012,WEIGHT_CHANGE
6223,旺矽,190000,190000,0,1.86,1.97,0.10999999999999988,WEIGHT_CHANGE
3711,日月光投控,1800000,1800000,0,1.86,1.96,0.09999999999999987,WEIGHT_CHANGE
2327,國巨*,1550000,1550000,0,1.45,1.53,0.08000000000000007,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,186825,186825,0,2.46,2.54,0.08000000000000007,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,210000,210000,0,2.6,2.66,0.06000000000000005,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,65000,65000,0,0.92,0.98,0.05999999999999994,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,225000,225000,0,2.8,2.85,0.050000000000000266,WEIGHT_CHANGE
SNDK US,SANDISK CORP,28000,28000,0,2.04,2.09,0.04999999999999982,WEIGHT_CHANGE
2383,台光電,445000,445000,0,3.92,3.96,0.040000000000000036,WEIGHT_CHANGE
3017,奇鋐,115000,115000,0,0.5,0.52,0.020000000000000018,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,370000,370000,0,1.88,1.9,0.020000000000000018,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.49,1.51,0.020000000000000018,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,100000,100000,0,1.99,2.01,0.019999999999999796,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,899909,0,0.89,0.88,-0.010000000000000009,WEIGHT_CHANGE
NOW US,SERVICENOW INC,270000,270000,0,1.8,1.79,-0.010000000000000009,WEIGHT_CHANGE
VECO US,VEECO INSTRUMENTS INC,310000,310000,0,0.93,0.92,-0.010000000000000009,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,205000,205000,0,2.31,2.3,-0.010000000000000231,WEIGHT_CHANGE
FTNT US,FORTINET INC,100000,100000,0,0.97,0.95,-0.020000000000000018,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,60000,60000,0,0.37,0.34,-0.02999999999999997,WEIGHT_CHANGE
2303,聯電,2500000,2500000,0,0.56,0.53,-0.030000000000000027,WEIGHT_CHANGE
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,189988,0,0.59,0.55,-0.039999999999999925,WEIGHT_CHANGE
LMT US,LOCKHEED MARTIN CORP,38000,38000,0,1.33,1.29,-0.040000000000000036,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.29,2.24,-0.04999999999999982,WEIGHT_CHANGE
AMAT US,APPLIED MATERIALS INC,135000,135000,0,4.12,4.06,-0.0600000000000005,WEIGHT_CHANGE
2308,台達電,320000,320000,0,0.97,0.9,-0.06999999999999995,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,450000,450000,0,1.72,1.65,-0.07000000000000006,WEIGHT_CHANGE
3665,貿聯-KY,520000,520000,0,2.03,1.95,-0.07999999999999985,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.67,2.57,-0.10000000000000009,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.86,5.76,-0.10000000000000053,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,123569,123569,0,6.11,5.95,-0.16000000000000014,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.75,3.58,-0.16999999999999993,WEIGHT_CHANGE
2330,台積電,750000,750000,0,3.38,3.18,-0.19999999999999973,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,105000,105000,0,3.43,3.21,-0.2200000000000002,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,200000,200000,0,0.5,0.5,0.0,SAME
