code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
2303,聯電,4000000,6000000,2000000,0.99,1.71,0.72,UP
2454,聯發科,410000,445000,35000,2.84,3.38,0.54,UP
6981 JP,MURATA MANUFACTURING CO LTD,960000,1066000,106000,3.57,3.85,0.28000000000000025,UP
6976 JP,TAIYO YUDEN CO LTD,380000,415000,35000,2.03,2.31,0.28000000000000025,UP
285A JP,KIOXIA HOLDINGS CORP,178000,185000,7000,5.88,5.61,-0.2699999999999996,UP
7769,鴻勁,36000,9000,-27000,0.39,0.1,-0.29000000000000004,DOWN
NVDA US,NVIDIA CORP(輝達公司),20000,0,-20000,0.21,0.0,-0.21,OUT
2383,台光電,330000,330000,0,2.99,3.15,0.1599999999999997,WEIGHT_CHANGE
6223,旺矽,115000,115000,0,1.15,1.29,0.14000000000000012,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.56,1.67,0.10999999999999988,WEIGHT_CHANGE
3037,欣興,1650000,1650000,0,2.58,2.69,0.10999999999999988,WEIGHT_CHANGE
6515,穎崴,88000,88000,0,1.29,1.39,0.09999999999999987,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000,185000,0,5.01,5.1,0.08999999999999986,WEIGHT_CHANGE
3711,日月光投控,1100000,1100000,0,1.15,1.22,0.07000000000000006,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.81,0.87,0.05999999999999994,WEIGHT_CHANGE
7826 JP,FURUYA METAL CO LTD,374300,374300,0,1.09,1.15,0.05999999999999983,WEIGHT_CHANGE
2308,台達電,350000,350000,0,1.17,1.22,0.050000000000000044,WEIGHT_CHANGE
5274,信驊,46000,46000,0,1.38,1.43,0.050000000000000044,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,14000,14000,0,0.46,0.51,0.04999999999999999,WEIGHT_CHANGE
688146 CH,PERIC SPECIAL GASES CO LTD-A,200000,200000,0,0.57,0.61,0.040000000000000036,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,3.02,3.05,0.029999999999999805,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,76000,76000,0,1.8,1.82,0.020000000000000018,WEIGHT_CHANGE
6278 JP,UNION TOOL CO,90000,90000,0,0.66,0.67,0.010000000000000009,WEIGHT_CHANGE
6274,台燿,244000,244000,0,0.72,0.71,-0.010000000000000009,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,1.29,1.28,-0.010000000000000009,WEIGHT_CHANGE
3436 JP,SUMCO CORP,875400,875400,0,1.12,1.1,-0.020000000000000018,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,700429,700429,0,2.21,2.19,-0.020000000000000018,WEIGHT_CHANGE
WDC US,WESTERN DIGITAL CORP,72000,72000,0,2.59,2.56,-0.029999999999999805,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.86,1.83,-0.030000000000000027,WEIGHT_CHANGE
COHR US,COHERENT INC,55000,55000,0,1.15,1.11,-0.039999999999999813,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,87500,87500,0,1.53,1.49,-0.040000000000000036,WEIGHT_CHANGE
ARM US,ARM HOLDINGS PLC,80000,80000,0,1.6,1.56,-0.040000000000000036,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000,97000,0,1.44,1.4,-0.040000000000000036,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,230000,230000,0,3.48,3.41,-0.06999999999999984,WEIGHT_CHANGE
6787 JP,MEIKO ELECTRONICS CO LTD,175000,175000,0,1.97,1.87,-0.09999999999999987,WEIGHT_CHANGE
5706 JP,Mitsui Mining ＆ Smelting Co,130000,130000,0,2.09,1.97,-0.11999999999999988,WEIGHT_CHANGE
SNDK US,SANDISK CORP,41000,41000,0,4.58,4.27,-0.3100000000000005,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),80000,80000,0,5.75,5.37,-0.3799999999999999,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,116000,116000,0,6.9,6.47,-0.4300000000000006,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,209220,209220,0,3.56,3.57,0.009999999999999787,SAME
BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000,90000,0,1.62,1.62,0.0,SAME
LITE US,LUMENTUM HOLDINGS INC,62000,62000,0,2.72,2.72,0.0,SAME
SOI FP,S.O.I.T.E.C.,90000,90000,0,0.66,0.66,0.0,SAME
4062 JP,IBIDEN CO LTD,275000,275000,0,2.21,2.2,-0.009999999999999787,SAME
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,2.25,2.24,-0.009999999999999787,SAME
