code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
INTC US,INTEL CORP,150000,230000,80000,0.94,1.46,0.52,UP
2303,聯電,3500000,5000000,1500000,0.91,1.35,0.44000000000000006,UP
SPCX US,SPACE EXPLORATION TECHN-CL A,400000,450000,50000,3.67,3.98,0.31000000000000005,UP
2383,台光電,420000,400000,-20000,4.25,4.09,-0.16000000000000014,DOWN
2330,台積電,450000,400000,-50000,2.11,1.88,-0.22999999999999998,DOWN
2308,台達電,720000,570000,-150000,2.46,1.95,-0.51,DOWN
IFX GY,INFINEON TECHNOLOGIES AG,425000,300000,-125000,1.72,1.19,-0.53,DOWN
6274,台燿,130000,0,-130000,0.33,0.0,-0.33,OUT
3037,欣興,2600000,2600000,0,4.7,4.91,0.20999999999999996,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,70000,70000,0,1.19,1.32,0.13000000000000012,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,60000,60000,0,3.58,3.7,0.1200000000000001,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.71,0.81,0.10000000000000009,WEIGHT_CHANGE
992 HK,LENOVO GROUP LTD,6000000,6000000,0,1.39,1.49,0.10000000000000009,WEIGHT_CHANGE
3017,奇鋐,440000,440000,0,2.74,2.83,0.08999999999999986,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.84,6.93,0.08999999999999986,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.68,3.76,0.07999999999999963,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.3,1.36,0.06000000000000005,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,50000,0,1.51,1.56,0.050000000000000044,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,25000,25000,0,2.01,2.05,0.040000000000000036,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.33,4.37,0.040000000000000036,WEIGHT_CHANGE
TER US,TERADYNE INC,55000,55000,0,1.22,1.26,0.040000000000000036,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,170000,0,1.5,1.52,0.020000000000000018,WEIGHT_CHANGE
4979,華星光,1510000,1510000,0,1.73,1.75,0.020000000000000018,WEIGHT_CHANGE
SNDK US,SANDISK CORP,10000,10000,0,1.04,1.06,0.020000000000000018,WEIGHT_CHANGE
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,249997,249997,0,1.43,1.44,0.010000000000000009,WEIGHT_CHANGE
AEM US,AGNICO EAGLE MINES LTD,60000,60000,0,0.72,0.73,0.010000000000000009,WEIGHT_CHANGE
NTRA US,NATERA INC,25000,25000,0,0.48,0.49,0.010000000000000009,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.74,0.75,0.010000000000000009,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.02,3.01,-0.010000000000000231,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.54,0.52,-0.020000000000000018,WEIGHT_CHANGE
2454,聯發科,250000,250000,0,2.23,2.2,-0.029999999999999805,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.61,2.58,-0.029999999999999805,WEIGHT_CHANGE
NOW US,SERVICENOW INC,230000,230000,0,1.84,1.81,-0.030000000000000027,WEIGHT_CHANGE
HOOD US,ROBINHOOD MARKETS INC - A,300120,300120,0,2.1,2.07,-0.03000000000000025,WEIGHT_CHANGE
TSEM US,TOWER SEMICONDUCTOR LTD,216825,216825,0,2.85,2.81,-0.040000000000000036,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.24,3.19,-0.050000000000000266,WEIGHT_CHANGE
CRCL US,CIRCLE INTERNET GROUP INC,480000,480000,0,2.76,2.68,-0.07999999999999963,WEIGHT_CHANGE
6515,穎崴,100000,100000,0,1.46,1.38,-0.08000000000000007,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,250000,250000,0,4.14,4.03,-0.10999999999999943,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,110000,110000,0,2.45,2.45,0.0,SAME
AIXA GY,AIXTRON SE,200000,200000,0,0.53,0.53,0.0,SAME
MSFT US,MICROSOFT CORP(微軟公司),92000,92000,0,2.71,2.71,0.0,SAME
PLTR US,PALANTIR TECHNOLOGIES INC-A,225000,225000,0,2.29,2.29,0.0,SAME
NVDA US,NVIDIA CORP(輝達公司),175000,175000,0,2.36,2.35,-0.009999999999999787,SAME
