code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
COIN US,COINBASE GLOBAL INC -CLASS A,0,70000,70000,0.0,0.84,0.84,NEW
HOOD US,ROBINHOOD MARKETS INC - A,300120,400120,100000,2.2,2.96,0.7599999999999998,UP
2454,聯發科,330000,380000,50000,3.0,3.59,0.5899999999999999,UP
6515,穎崴,100000,60000,-40000,1.24,0.66,-0.58,DOWN
INTC US,INTEL CORP,450399,450399,0,3.0,3.29,0.29000000000000004,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,50000,0,1.72,1.85,0.13000000000000012,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,100000,100000,0,1.49,1.6,0.1100000000000001,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,70000,70000,0,1.39,1.48,0.09000000000000008,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.92,5.01,0.08999999999999986,WEIGHT_CHANGE
CRWD US,CROWDSTRIKE HOLDINGS INC - A,130754,130754,0,1.9,1.96,0.06000000000000005,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.3,4.35,0.04999999999999982,WEIGHT_CHANGE
OKTA US,OKTA INC,120000,120000,0,1.34,1.38,0.039999999999999813,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,220000,220000,0,2.07,2.1,0.03000000000000025,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,350000,350000,0,5.7,5.73,0.03000000000000025,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.67,6.7,0.03000000000000025,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,60000,60000,0,3.73,3.76,0.029999999999999805,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,300000,300000,0,1.18,1.2,0.020000000000000018,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,225000,225000,0,2.45,2.47,0.020000000000000018,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),175000,175000,0,2.38,2.39,0.010000000000000231,WEIGHT_CHANGE
TER US,TERADYNE INC,70000,70000,0,1.59,1.6,0.010000000000000009,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.56,0.55,-0.010000000000000009,WEIGHT_CHANGE
NOW US,SERVICENOW INC,230000,230000,0,1.91,1.9,-0.010000000000000009,WEIGHT_CHANGE
3081,聯亞,150000,150000,0,0.83,0.81,-0.019999999999999907,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,37000,37000,0,0.79,0.77,-0.020000000000000018,WEIGHT_CHANGE
4979,華星光,1510000,1510000,0,1.78,1.76,-0.020000000000000018,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.76,0.74,-0.020000000000000018,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1060000,1060000,0,1.15,1.13,-0.020000000000000018,WEIGHT_CHANGE
MSFT US,MICROSOFT CORP(微軟公司),100000,100000,0,3.03,3.01,-0.020000000000000018,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.9,1.87,-0.029999999999999805,WEIGHT_CHANGE
SNDK US,SANDISK CORP,7000,7000,0,0.77,0.74,-0.030000000000000027,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,25000,25000,0,2.06,2.03,-0.03000000000000025,WEIGHT_CHANGE
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,334997,334997,0,1.9,1.86,-0.039999999999999813,WEIGHT_CHANGE
2303,聯電,8500000,8500000,0,2.56,2.52,-0.040000000000000036,WEIGHT_CHANGE
2383,台光電,250000,250000,0,2.36,2.31,-0.04999999999999982,WEIGHT_CHANGE
3017,奇鋐,440000,440000,0,2.91,2.84,-0.07000000000000028,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,4.09,4.0,-0.08999999999999986,WEIGHT_CHANGE
992 HK,LENOVO GROUP LTD,6000000,6000000,0,1.76,1.64,-0.1200000000000001,WEIGHT_CHANGE
SPCX US,SPACE EXPLORATION TECHN-CL A,550000,550000,0,5.15,5.01,-0.14000000000000057,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.34,3.34,0.0,SAME
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.65,2.65,0.0,SAME
STX US,SEAGATE TECHNOLOGY,20000,20000,0,1.05,1.05,0.0,SAME
NTRA US,NATERA INC,25000,25000,0,0.57,0.56,-0.009999999999999898,SAME
