code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
CRWD US,CROWDSTRIKE HOLDINGS INC - A,16754,66754,50000,0.25,1.03,0.78,UP
MSFT US,MICROSOFT CORP(微軟公司),92000,100000,8000,2.92,3.18,0.26000000000000023,UP
AIXA GY,AIXTRON SE,139635,97635,-42000,0.34,0.24,-0.10000000000000003,DOWN
CRCL US,CIRCLE INTERNET GROUP INC,160000,129169,-30831,0.98,0.71,-0.27,DOWN
SNDK US,SANDISK CORP,10000,7000,-3000,0.98,0.68,-0.29999999999999993,DOWN
285A JP,KIOXIA HOLDINGS CORP,110000,77000,-33000,2.27,1.64,-0.6300000000000001,DOWN
TSEM US,TOWER SEMICONDUCTOR LTD,68249,0,-68249,0.82,0.0,-0.82,OUT
6981 JP,MURATA MANUFACTURING CO LTD,1350000,1350000,0,3.94,4.12,0.18000000000000016,WEIGHT_CHANGE
BE US,BLOOM ENERGY CORP- A,310000,310000,0,5.01,5.14,0.1299999999999999,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,117000,117000,0,6.14,6.27,0.1299999999999999,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.35,1.47,0.11999999999999988,WEIGHT_CHANGE
MU US,MICRON TECHNOLOGY INC,60000,60000,0,3.48,3.56,0.08000000000000007,WEIGHT_CHANGE
PANW US,PALO ALTO NETWORKS INC,150000,150000,0,3.53,3.6,0.07000000000000028,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,50000,0,1.55,1.61,0.06000000000000005,WEIGHT_CHANGE
NVDA US,NVIDIA CORP(輝達公司),175000,175000,0,2.32,2.37,0.050000000000000266,WEIGHT_CHANGE
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,220000,220000,0,1.89,1.94,0.050000000000000044,WEIGHT_CHANGE
TWLO US,TWILIO INC - A,55000,55000,0,0.8,0.85,0.04999999999999993,WEIGHT_CHANGE
TER US,TERADYNE INC,70000,70000,0,1.45,1.49,0.040000000000000036,WEIGHT_CHANGE
2330,台積電,400000,400000,0,1.88,1.91,0.030000000000000027,WEIGHT_CHANGE
INTC US,INTEL CORP,300000,300000,0,1.83,1.86,0.030000000000000027,WEIGHT_CHANGE
NOW US,SERVICENOW INC,230000,230000,0,2.06,2.09,0.029999999999999805,WEIGHT_CHANGE
PLTR US,PALANTIR TECHNOLOGIES INC-A,225000,225000,0,2.45,2.48,0.029999999999999805,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,300000,300000,0,1.18,1.2,0.020000000000000018,WEIGHT_CHANGE
NTRA US,NATERA INC,25000,25000,0,0.54,0.56,0.020000000000000018,WEIGHT_CHANGE
4180 JP,APPIER GROUP INC,950000,950000,0,0.59,0.6,0.010000000000000009,WEIGHT_CHANGE
AEM US,AGNICO EAGLE MINES LTD,60000,60000,0,0.74,0.75,0.010000000000000009,WEIGHT_CHANGE
NET US,CLOUDFLARE INC - CLASS A,70000,70000,0,1.45,1.46,0.010000000000000009,WEIGHT_CHANGE
5801 JP,FURUKAWA ELECTRIC CO LTD,500000,500000,0,0.78,0.77,-0.010000000000000009,WEIGHT_CHANGE
992 HK,LENOVO GROUP LTD,6000000,6000000,0,1.55,1.53,-0.020000000000000018,WEIGHT_CHANGE
2303,聯電,7000000,7000000,0,1.97,1.94,-0.030000000000000027,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),70000,70000,0,4.37,4.33,-0.040000000000000036,WEIGHT_CHANGE
3037,欣興,2600000,2600000,0,4.99,4.95,-0.040000000000000036,WEIGHT_CHANGE
HOOD US,ROBINHOOD MARKETS INC - A,300120,300120,0,2.16,2.12,-0.040000000000000036,WEIGHT_CHANGE
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),130000,130000,0,2.72,2.68,-0.040000000000000036,WEIGHT_CHANGE
2454,聯發科,330000,330000,0,2.98,2.93,-0.04999999999999982,WEIGHT_CHANGE
6515,穎崴,100000,100000,0,1.31,1.26,-0.050000000000000044,WEIGHT_CHANGE
SPCX US,SPACE EXPLORATION TECHN-CL A,550000,550000,0,5.12,5.04,-0.08000000000000007,WEIGHT_CHANGE
STX US,SEAGATE TECHNOLOGY,60000,60000,0,3.04,2.96,-0.08000000000000007,WEIGHT_CHANGE
4979,華星光,1510000,1510000,0,1.63,1.54,-0.08999999999999986,WEIGHT_CHANGE
3017,奇鋐,440000,440000,0,2.88,2.75,-0.1299999999999999,WEIGHT_CHANGE
2383,台光電,400000,400000,0,4.23,4.1,-0.13000000000000078,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,25000,25000,0,1.98,1.98,0.0,SAME
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,334997,334997,0,1.92,1.92,0.0,SAME
