code,name,prev_shares,curr_shares,shares_delta,prev_weight,curr_weight,weight_delta,status
VECO US,VEECO INSTRUMENTS INC,200000,400000,200000,0.6,1.23,0.63,UP
3436 JP,SUMCO CORP,1291200,1572000,280800,2.19,2.73,0.54,UP
BE US,BLOOM ENERGY CORP- A,250000,280000,30000,3.14,3.62,0.48,UP
AMAT US,APPLIED MATERIALS INC,125000,135000,10000,3.86,4.27,0.4099999999999997,UP
NOW US,SERVICENOW INC,150000,200000,50000,0.9,1.11,0.21000000000000008,UP
MU US,MICRON TECHNOLOGY INC,106000,106000,0,5.34,5.54,0.20000000000000018,WEIGHT_CHANGE
SNDK US,SANDISK CORP,48000,48000,0,4.32,4.48,0.16000000000000014,WEIGHT_CHANGE
285A JP,KIOXIA HOLDINGS CORP,225000,225000,0,5.0,5.09,0.08999999999999986,WEIGHT_CHANGE
LITE US,LUMENTUM HOLDINGS INC,44000,44000,0,1.82,1.91,0.08999999999999986,WEIGHT_CHANGE
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,205000,0,5.89,5.97,0.08000000000000007,WEIGHT_CHANGE
FTNT US,FORTINET INC,160000,160000,0,1.38,1.42,0.040000000000000036,WEIGHT_CHANGE
KLAC US,KLA CORP,130000,130000,0,1.55,1.59,0.040000000000000036,WEIGHT_CHANGE
000660 KS,SK HYNIX INC,10000,10000,0,0.65,0.69,0.039999999999999925,WEIGHT_CHANGE
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,599909,0,0.53,0.57,0.039999999999999925,WEIGHT_CHANGE
IFX GY,INFINEON TECHNOLOGIES AG,625000,625000,0,2.69,2.72,0.03000000000000025,WEIGHT_CHANGE
MRVL US,MARVELL TECHNOLOGY INC,230000,230000,0,2.69,2.72,0.03000000000000025,WEIGHT_CHANGE
AIXA GY,AIXTRON SE,380000,380000,0,0.99,1.01,0.020000000000000018,WEIGHT_CHANGE
STM US,STMICROELECTRONICS NV-NY SHS,475000,475000,0,1.75,1.77,0.020000000000000018,WEIGHT_CHANGE
2308,台達電,175000,175000,0,0.55,0.54,-0.010000000000000009,WEIGHT_CHANGE
6278 JP,UNION TOOL CO,90000,90000,0,0.62,0.61,-0.010000000000000009,WEIGHT_CHANGE
6920 JP,LASERTEC CORP,87500,87500,0,1.3,1.29,-0.010000000000000009,WEIGHT_CHANGE
6997 JP,NIPPON CHEMI-CON CORP,1275100,1275100,0,1.54,1.53,-0.010000000000000009,WEIGHT_CHANGE
VSH US,VISHAY INTERTECHNOLOGY INC,250000,250000,0,0.56,0.55,-0.010000000000000009,WEIGHT_CHANGE
6871 JP,MICRONICS JAPAN CO LTD,300000,300000,0,1.64,1.62,-0.019999999999999796,WEIGHT_CHANGE
6981 JP,MURATA MANUFACTURING CO LTD,1250000,1250000,0,3.75,3.72,-0.029999999999999805,WEIGHT_CHANGE
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,160000,160000,0,2.04,2.01,-0.03000000000000025,WEIGHT_CHANGE
2303,聯電,6000000,6000000,0,1.54,1.5,-0.040000000000000036,WEIGHT_CHANGE
6976 JP,TAIYO YUDEN CO LTD,760000,760000,0,2.99,2.95,-0.040000000000000036,WEIGHT_CHANGE
8035 JP,TOKYO ELECTRON LTD,110000,110000,0,2.6,2.56,-0.040000000000000036,WEIGHT_CHANGE
009150 KS,Samsung Electro-Mechanics co(009150 ks),83000,83000,0,3.82,3.77,-0.04999999999999982,WEIGHT_CHANGE
2330,台積電,620000,620000,0,2.53,2.48,-0.04999999999999982,WEIGHT_CHANGE
3017,奇鋐,215000,215000,0,0.8,0.75,-0.050000000000000044,WEIGHT_CHANGE
4062 JP,IBIDEN CO LTD,275000,275000,0,1.7,1.62,-0.07999999999999985,WEIGHT_CHANGE
3711,日月光投控,1400000,1400000,0,1.57,1.48,-0.09000000000000008,WEIGHT_CHANGE
6223,旺矽,145000,145000,0,1.61,1.52,-0.09000000000000008,WEIGHT_CHANGE
2383,台光電,330000,330000,0,2.82,2.71,-0.10999999999999988,WEIGHT_CHANGE
6274,台燿,375000,375000,0,0.97,0.86,-0.10999999999999999,WEIGHT_CHANGE
2454,聯發科,445000,445000,0,2.84,2.69,-0.1499999999999999,WEIGHT_CHANGE
3037,欣興,2400000,2400000,0,3.62,3.46,-0.16000000000000014,WEIGHT_CHANGE
2327,國巨*,2400000,2400000,0,3.27,3.08,-0.18999999999999995,WEIGHT_CHANGE
COHR US,COHERENT INC,27500,27500,0,0.45,0.45,0.0,SAME
WDC US,WESTERN DIGITAL CORP,90000,90000,0,2.69,2.69,0.0,SAME
